date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2022-01-14 05:10:00,42762.97,0.66656,0.72061,0.3613,0.55602,0.55831,0.63262,0.73866
2022-01-14 05:15:00,42836.4,0.38846,0.57982,0.18101,0.41312,0.42167,0.48072,0.68775
2022-01-14 05:20:00,42794.11,0.45562,0.68538,0.4828,0.51633,0.55092,0.54078,0.74417
2022-01-14 05:25:00,42808.04,0.56607,0.73034,0.45657,0.569,0.56431,0.67365,0.79009
2022-01-14 05:30:00,42770.79,0.5238,0.72208,0.2414,0.55515,0.56216,0.64238,0.70789
2022-01-14 05:35:00,42837.72,0.55357,0.67577,0.4122,0.50757,0.49666,0.62207,0.69201
2022-01-14 05:40:00,42793.0,0.6238,0.69219,0.63855,0.52768,0.50721,0.65031,0.73223
2022-01-14 05:45:00,42839.33,0.28721,0.53775,0.46514,0.37829,0.4041,0.3908,0.74071
2022-01-14 05:50:00,42868.01,0.65892,0.70483,0.53383,0.5391,0.55014,0.58727,0.80153
2022-01-14 05:55:00,42921.21,0.59078,0.73982,0.47578,0.57124,0.60889,0.59469,0.68559
2022-01-14 06:00:00,42846.36,0.54386,0.68222,0.42945,0.5132,0.55116,0.55755,0.65707
2022-01-14 06:05:00,42835.73,0.48424,0.60928,0.41355,0.4444,0.46336,0.46199,0.64514
2022-01-14 06:10:00,42871.36,0.65295,0.63048,0.56304,0.46621,0.45838,0.51009,0.6547
2022-01-14 06:15:00,42937.95,0.44993,0.65612,0.40828,0.48395,0.52368,0.48752,0.62909
2022-01-14 06:20:00,42891.91,0.26639,0.54578,0.35294,0.38126,0.41545,0.37623,0.55977
2022-01-14 06:25:00,42914.62,0.57179,0.69067,0.35709,0.52443,0.50579,0.65613,0.77188
2022-01-14 06:30:00,42907.52,0.29758,0.52364,0.35863,0.36023,0.39771,0.36008,0.32186
2022-01-14 06:35:00,42851.0,0.42539,0.68577,0.53949,0.51336,0.55596,0.52166,0.74511
2022-01-14 06:40:00,42858.27,0.40074,0.61605,0.44165,0.44754,0.46448,0.51123,0.65619
2022-01-14 06:45:00,42846.61,0.36695,0.51407,0.42507,0.35591,0.36288,0.41456,0.59462
2022-01-14 06:50:00,42816.04,0.54122,0.7111,0.50939,0.54172,0.59697,0.51351,0.63243
2022-01-14 06:55:00,42827.81,0.4975,0.70373,0.42122,0.53306,0.59236,0.49408,0.71118
2022-01-14 07:00:00,42833.43,0.46672,0.64089,0.55467,0.47594,0.49062,0.52437,0.69874
2022-01-14 07:05:00,42904.69,0.7186,0.7591,0.44724,0.60708,0.61656,0.63197,0.78298
2022-01-14 07:10:00,42841.95,0.60082,0.67047,0.62287,0.51043,0.50321,0.57872,0.67385
2022-01-14 07:15:00,42874.84,0.62043,0.83371,0.81021,0.69515,0.72402,0.71955,0.69539
2022-01-14 07:20:00,42876.05,0.41934,0.70438,0.45197,0.54141,0.58408,0.52017,0.62641
2022-01-14 07:25:00,42878.3,0.41636,0.68532,0.42792,0.5143,0.57232,0.49074,0.6866
2022-01-14 07:30:00,42785.61,0.43631,0.62316,0.47572,0.46001,0.46475,0.51912,0.59274
2022-01-14 07:35:00,42710.35,0.47817,0.6859,0.7143,0.52057,0.54244,0.55832,0.38036
2022-01-14 07:40:00,42685.15,0.57335,0.77005,0.72454,0.60665,0.64409,0.64922,0.65816
2022-01-14 07:45:00,42710.43,0.54038,0.69772,0.5065,0.53489,0.51306,0.66503,0.67642
2022-01-14 07:50:00,42652.8,0.38736,0.64025,0.37738,0.47867,0.5109,0.46304,0.65267
2022-01-14 07:55:00,42660.94,0.43095,0.63009,0.45376,0.46897,0.47414,0.50945,0.81168
2022-01-14 08:00:00,42568.78,0.46169,0.58562,0.45507,0.42237,0.46088,0.41614,0.75408
2022-01-14 08:05:00,42498.32,0.58795,0.71758,0.51435,0.5519,0.59253,0.52769,0.75207
2022-01-14 08:10:00,42472.38,0.43591,0.66531,0.56888,0.49259,0.55613,0.44065,0.54698
2022-01-14 08:15:00,42473.81,0.58202,0.80525,0.54343,0.64122,0.71057,0.62412,0.73019
2022-01-14 08:20:00,42528.18,0.41718,0.65119,0.44124,0.48391,0.51034,0.52654,0.65595
2022-01-14 08:25:00,42491.07,0.35593,0.69976,0.54582,0.53201,0.61045,0.47292,0.71021
2022-01-14 08:30:00,42459.32,0.42373,0.6778,0.51038,0.51016,0.62332,0.44571,0.65348
2022-01-14 08:35:00,42493.17,0.59544,0.74089,0.47476,0.58096,0.60461,0.67159,0.67027
2022-01-14 08:40:00,42469.93,0.58769,0.78223,0.37249,0.62319,0.67826,0.59923,0.72053
2022-01-14 08:45:00,42513.56,0.43155,0.63988,0.47655,0.47359,0.4944,0.49665,0.58385
2022-01-14 08:50:00,42511.54,0.58958,0.7375,0.44813,0.57017,0.59148,0.62709,0.61327
