date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2022-01-08 02:00:00,41878.93,0.10519,0.21342,0.30587,0.1425,0.16801,0.22037,0.37757
2022-01-08 03:00:00,41807.56,0.07877,0.1351,0.28111,0.0851,0.13164,0.06958,0.53007
2022-01-08 04:00:00,41900.12,0.1076,0.31189,0.23417,0.21305,0.32247,0.20889,0.20645
2022-01-08 05:00:00,41977.37,0.18638,0.46076,0.17621,0.34107,0.47098,0.37858,0.82571
2022-01-08 06:00:00,41923.58,0.17674,0.36957,0.0651,0.27412,0.35794,0.29404,0.82542
2022-01-08 07:00:00,41907.74,0.27901,0.47377,0.16658,0.36501,0.47315,0.41328,0.59776
2022-01-08 08:00:00,41966.97,0.2256,0.53713,0.16654,0.43353,0.56684,0.4508,0.85386
2022-01-08 09:00:00,42158.3,0.23367,0.53119,0.04803,0.4327,0.56463,0.48725,0.62904
2022-01-08 10:00:00,41921.22,0.27598,0.63761,0.3426,0.51976,0.70458,0.51182,0.70338
2022-01-08 11:00:00,41947.32,0.19296,0.47644,0.14197,0.36664,0.49424,0.40083,0.2634
2022-01-08 12:00:00,41879.61,0.1743,0.4004,0.20044,0.30512,0.41327,0.32186,0.46894
2022-01-08 13:00:00,41906.37,0.23147,0.43826,0.17671,0.33449,0.41213,0.40235,0.51824
2022-01-08 14:00:00,41745.09,0.27635,0.5387,0.24429,0.42038,0.56744,0.44741,0.819
2022-01-08 15:00:00,41613.86,0.17319,0.43913,0.17893,0.34297,0.52992,0.33745,0.87799
2022-01-08 16:00:00,41334.08,0.21474,0.56983,0.34103,0.4672,0.67636,0.39736,0.7729
2022-01-08 17:00:00,40840.9,0.15298,0.47458,0.24479,0.38129,0.53338,0.31704,0.84124
2022-01-08 18:00:00,40678.22,0.21459,0.53448,0.34172,0.42315,0.57645,0.42354,0.71614
2022-01-08 19:00:00,40825.96,0.16707,0.4342,0.35687,0.33803,0.48164,0.31511,0.60763
2022-01-08 20:00:00,40969.36,0.14033,0.38447,0.31794,0.30278,0.46522,0.26653,0.70678
2022-01-08 21:00:00,41785.88,0.2258,0.51075,0.37419,0.40536,0.59098,0.31578,0.65288
2022-01-08 22:00:00,41925.68,0.1629,0.37198,0.3737,0.28498,0.43299,0.20807,0.76382
2022-01-08 23:00:00,41684.84,0.1578,0.34467,0.31351,0.2597,0.38555,0.20734,0.55085
2022-01-09 00:00:00,41777.52,0.11039,0.20186,0.2713,0.14802,0.25432,0.05796,0.59825
2022-01-09 01:00:00,41810.07,0.10058,0.30107,0.33781,0.20647,0.34339,0.14259,0.59108
2022-01-09 02:00:00,42119.23,0.13637,0.27365,0.21942,0.18038,0.22391,0.25518,0.85635
2022-01-09 03:00:00,41846.66,0.22208,0.37278,0.16412,0.25635,0.32161,0.37303,0.89136
2022-01-09 04:00:00,42084.1,0.1795,0.28655,0.20733,0.1963,0.23507,0.27213,0.74071
2022-01-09 05:00:00,41770.5,0.07225,0.23565,0.14684,0.16437,0.2412,0.1441,0.42565
2022-01-09 06:00:00,41878.37,0.12979,0.42933,0.1065,0.3136,0.47976,0.27592,0.71339
2022-01-09 07:00:00,41797.24,0.16301,0.383,0.05615,0.28007,0.40894,0.24222,0.78254
2022-01-09 08:00:00,41664.28,0.14444,0.44707,0.20313,0.3387,0.50562,0.27381,0.45235
2022-01-09 09:00:00,41510.59,0.22038,0.4542,0.26586,0.34893,0.48713,0.37737,0.79458
2022-01-09 10:00:00,41646.04,0.12173,0.38895,0.33822,0.29347,0.45334,0.25618,0.66205
2022-01-09 11:00:00,41867.68,0.22785,0.39178,0.20855,0.30283,0.39763,0.32968,0.87738
2022-01-09 12:00:00,41756.93,0.21424,0.52418,0.2448,0.42095,0.58302,0.45408,0.44428
2022-01-09 13:00:00,41466.67,0.24068,0.48978,0.19403,0.37976,0.53055,0.45169,0.63776
2022-01-09 14:00:00,41541.48,0.22441,0.47646,0.19795,0.35879,0.50604,0.45595,0.49569
2022-01-09 15:00:00,41622.98,0.13383,0.45149,0.23966,0.34139,0.54086,0.28813,0.66991
2022-01-09 16:00:00,42154.98,0.22283,0.53159,0.34356,0.41522,0.64631,0.34071,0.50958
2022-01-09 17:00:00,42104.91,0.18071,0.37195,0.25787,0.28635,0.38563,0.34172,0.49225
2022-01-09 18:00:00,41982.84,0.17229,0.45055,0.28558,0.35008,0.50344,0.35705,0.74032
2022-01-09 19:00:00,42706.11,0.18935,0.46119,0.27148,0.35586,0.51849,0.36344,0.74149
2022-01-09 20:00:00,42447.46,0.20291,0.47633,0.29003,0.36823,0.55525,0.3271,0.49676
2022-01-09 21:00:00,42311.28,0.1369,0.25651,0.17773,0.19531,0.29952,0.17851,0.74563
2022-01-09 22:00:00,42218.6,0.12347,0.24874,0.13625,0.19178,0.28154,0.15656,0.67561
2022-01-09 23:00:00,41876.52,0.11279,0.20328,0.29516,0.16016,0.25139,0.0986,0.67142
2022-01-10 00:00:00,41655.56,0.13013,0.21743,0.24281,0.15781,0.24074,0.12497,0.53448
2022-01-10 01:00:00,41823.24,0.13511,0.2756,0.19986,0.19053,0.24279,0.20153,0.54423
2022-01-10 02:00:00,41942.11,0.09858,0.23274,0.14708,0.15906,0.21171,0.16816,0.8383
2022-01-10 03:00:00,41977.45,0.14538,0.30082,0.24147,0.20319,0.24892,0.29617,0.78355
2022-01-10 04:00:00,42202.9,0.09083,0.23447,0.14197,0.15248,0.24411,0.14621,0.73416
2022-01-10 05:00:00,42030.31,0.19996,0.40821,0.18948,0.29039,0.40622,0.33744,0.75737
2022-01-10 06:00:00,41929.58,0.07475,0.25838,0.13788,0.18513,0.30054,0.15733,0.77555
2022-01-10 07:00:00,42053.05,0.13389,0.2243,0.15151,0.15841,0.24257,0.13738,0.8077
2022-01-10 08:00:00,41826.43,0.15082,0.42252,0.20127,0.30812,0.45773,0.28692,0.81986
2022-01-10 09:00:00,41813.38,0.21898,0.40428,0.09475,0.29831,0.40673,0.33451,0.90041
2022-01-10 10:00:00,41793.2,0.13481,0.32459,0.18211,0.23646,0.31232,0.25614,0.9098
2022-01-10 11:00:00,41554.45,0.18125,0.35435,0.1633,0.26346,0.33352,0.32853,0.78101
2022-01-10 12:00:00,40945.48,0.17125,0.38066,0.19694,0.287,0.40031,0.29299,0.76298
2022-01-10 13:00:00,40774.99,0.24685,0.40239,0.24283,0.30017,0.40764,0.3144,0.94028
2022-01-10 14:00:00,40797.31,0.21306,0.45162,0.2855,0.34041,0.48139,0.38029,0.53592
2022-01-10 15:00:00,40988.0,0.2309,0.33699,0.21203,0.24924,0.36795,0.28487,0.57614
2022-01-10 16:00:00,41921.09,0.18224,0.42012,0.32034,0.31272,0.47478,0.32474,0.53275
2022-01-10 17:00:00,41206.18,0.20645,0.46933,0.31701,0.35678,0.51135,0.37355,0.61072
2022-01-10 18:00:00,41624.39,0.17689,0.45768,0.29584,0.3505,0.49818,0.32108,0.64343
2022-01-10 19:00:00,41295.1,0.16375,0.44322,0.28842,0.33279,0.46436,0.34452,0.7328
2022-01-10 20:00:00,41680.0,0.16248,0.43949,0.31738,0.32776,0.49654,0.30292,0.61822
2022-01-10 21:00:00,41733.32,0.18977,0.43135,0.27772,0.3262,0.4562,0.34045,0.70055
2022-01-10 22:00:00,41620.35,0.24075,0.41062,0.24261,0.30923,0.38214,0.36898,0.72701
2022-01-10 23:00:00,41824.07,0.22677,0.29283,0.20036,0.21099,0.26309,0.2718,0.149
2022-01-11 00:00:00,41612.83,0.22629,0.47388,0.17068,0.34002,0.42264,0.45199,0.93636
2022-01-11 01:00:00,41929.28,0.25437,0.47361,0.25087,0.33306,0.42736,0.43552,0.47389
2022-01-11 02:00:00,42184.67,0.28498,0.47739,0.19299,0.34498,0.45281,0.42344,0.7814
2022-01-11 03:00:00,42297.29,0.13366,0.40989,0.20265,0.28968,0.40836,0.28481,0.6862
2022-01-11 04:00:00,42315.0,0.20959,0.39033,0.21102,0.27382,0.34249,0.29726,0.72123
2022-01-11 05:00:00,42120.64,0.1572,0.3345,0.20615,0.23366,0.28269,0.31136,0.48054
2022-01-11 06:00:00,42117.9,0.20077,0.44998,0.17967,0.32819,0.41572,0.42898,0.59101
2022-01-11 07:00:00,42219.43,0.16222,0.46327,0.21123,0.33668,0.49221,0.34778,0.70525
2022-01-11 08:00:00,41999.14,0.18724,0.43464,0.14416,0.32,0.43577,0.30873,0.65411
2022-01-11 09:00:00,41997.48,0.1514,0.38155,0.14741,0.28683,0.38002,0.25105,0.79667
2022-01-11 10:00:00,41633.59,0.20235,0.49823,0.18168,0.38216,0.51168,0.39767,0.76586
2022-01-11 11:00:00,41829.71,0.23426,0.38297,0.24532,0.28559,0.3441,0.34969,0.45217
2022-01-11 12:00:00,41830.86,0.13787,0.41591,0.25361,0.30864,0.44961,0.28706,0.59398
2022-01-11 13:00:00,41708.68,0.16003,0.38599,0.20161,0.2838,0.36786,0.31586,0.74968
2022-01-11 14:00:00,41642.87,0.2523,0.45023,0.17368,0.33851,0.43023,0.38451,0.92712
2022-01-11 15:00:00,41743.78,0.21045,0.49377,0.25285,0.3777,0.5272,0.37905,0.45403
2022-01-11 16:00:00,42723.86,0.20513,0.52009,0.26413,0.40734,0.59212,0.39796,0.40118
2022-01-11 17:00:00,42567.11,0.21256,0.42708,0.20533,0.33056,0.46696,0.31781,0.75529
2022-01-11 18:00:00,42775.05,0.13735,0.36759,0.31873,0.27973,0.41136,0.23448,0.71049
2022-01-11 19:00:00,43008.27,0.12797,0.42508,0.36774,0.32499,0.49591,0.2659,0.66615
2022-01-11 20:00:00,42818.55,0.08792,0.31471,0.30625,0.24345,0.34039,0.17804,0.50766
2022-01-11 21:00:00,42686.11,0.0911,0.25502,0.28481,0.19884,0.3275,0.09307,0.68707
2022-01-11 22:00:00,42730.36,0.09471,0.18711,0.27238,0.14359,0.22376,0.06041,0.55171
2022-01-11 23:00:00,42753.44,0.08748,0.14819,0.21009,0.11476,0.21339,0.05012,0.68285
