unix,low,high,open,close,volume,date
1641021600.0,46950.08,47050.4,47038.95,46973.61,23.52786518,2022-01-01 07:20:00
1641021900.0,46942.97,46991.89,46975.92,46958.15,34.96239121,2022-01-01 07:25:00
1641022200.0,46944.45,47000.0,46960.94,46988.67,24.49770761,2022-01-01 07:30:00
1641022500.0,46967.51,47058.24,46988.66,47058.23,10.79177811,2022-01-01 07:35:00
1641022800.0,47033.52,47114.18,47058.23,47093.66,13.38728281,2022-01-01 07:40:00
1641023100.0,47070.0,47138.81,47097.76,47093.77,23.03939621,2022-01-01 07:45:00
1641023400.0,47087.9,47170.63,47087.9,47164.88,21.24438687,2022-01-01 07:50:00
1641023700.0,47111.39,47251.76,47159.45,47200.01,51.8797733,2022-01-01 07:55:00
1641024000.0,47125.0,47230.71,47200.14,47162.49,17.59235046,2022-01-01 08:00:00
1641024300.0,47088.88,47184.84,47162.49,47096.27,14.20122872,2022-01-01 08:05:00
1641024600.0,47087.67,47164.34,47096.27,47156.33,10.81598966,2022-01-01 08:10:00
1641024900.0,47151.38,47318.47,47156.33,47290.81,30.88167472,2022-01-01 08:15:00
1641025200.0,47227.96,47292.52,47292.51,47246.38,17.74694987,2022-01-01 08:20:00
1641025500.0,47245.28,47347.54,47245.3,47313.76,13.948166,2022-01-01 08:25:00
1641025800.0,47209.97,47317.68,47312.94,47214.89,12.42411605,2022-01-01 08:30:00
1641026100.0,47172.17,47247.36,47213.4,47173.68,11.02305655,2022-01-01 08:35:00
1641026400.0,47173.68,47240.2,47173.68,47210.52,22.22486743,2022-01-01 08:40:00
1641026700.0,47169.8,47260.95,47215.99,47184.77,39.94026297,2022-01-01 08:45:00
1641027000.0,47087.17,47211.64,47184.78,47117.71,15.64891497,2022-01-01 08:50:00
1641027300.0,47096.8,47135.92,47121.74,47119.93,9.53566834,2022-01-01 08:55:00
1641027600.0,47068.33,47158.27,47124.07,47115.9,8.25057381,2022-01-01 09:00:00
1641027900.0,47114.95,47200.0,47115.91,47183.96,10.51450274,2022-01-01 09:05:00
1641028200.0,47154.76,47212.89,47182.39,47212.89,8.50887962,2022-01-01 09:10:00
1641028500.0,47129.0,47209.83,47209.83,47134.41,5.13645073,2022-01-01 09:15:00
1641028800.0,47117.02,47174.66,47146.51,47117.02,3.98027832,2022-01-01 09:20:00
1641029100.0,47081.8,47146.75,47117.0,47096.27,17.46772801,2022-01-01 09:25:00
1641029400.0,47068.58,47132.84,47100.82,47068.58,4.96674288,2022-01-01 09:30:00
1641029700.0,47000.0,47076.04,47076.04,47000.36,35.73097297,2022-01-01 09:35:00
1641030000.0,46938.37,47021.54,47000.35,46992.62,21.66100407,2022-01-01 09:40:00
1641030300.0,46962.46,47079.38,46992.61,47074.48,6.35989505,2022-01-01 09:45:00
1641030600.0,47035.86,47088.4,47071.48,47054.26,6.37871237,2022-01-01 09:50:00
1641030900.0,47044.67,47139.67,47048.8,47139.67,8.05930636,2022-01-01 09:55:00
1641031200.0,47139.66,47299.79,47139.66,47229.48,27.48218164,2022-01-01 10:00:00
1641031500.0,47129.07,47225.46,47225.46,47175.77,12.48180818,2022-01-01 10:05:00
1641031800.0,47108.54,47214.28,47175.14,47112.41,17.6139385,2022-01-01 10:10:00
1641032100.0,47020.53,47112.39,47112.39,47059.39,14.26427554,2022-01-01 10:15:00
1641032400.0,46973.88,47065.27,47059.66,47047.88,24.06485728,2022-01-01 10:20:00
1641032700.0,46827.44,47048.06,47047.88,46872.6,47.45077912,2022-01-01 10:25:00
1641033000.0,46733.43,46875.51,46875.51,46763.43,45.76139895,2022-01-01 10:30:00
1641033300.0,46722.71,46859.29,46762.25,46836.75,17.91865338,2022-01-01 10:35:00
1641033600.0,46823.82,47022.07,46843.13,46988.79,21.35316015,2022-01-01 10:40:00
1641033900.0,46914.24,47083.96,46989.2,46935.54,14.91472854,2022-01-01 10:45:00
1641034200.0,46917.25,47025.94,46933.77,46959.66,10.31615305,2022-01-01 10:50:00
1641034500.0,46861.16,46962.64,46959.66,46863.79,14.37435591,2022-01-01 10:55:00
1641034800.0,46860.85,46938.97,46863.79,46931.18,5.62159991,2022-01-01 11:00:00
1641035100.0,46867.92,46961.21,46931.18,46918.99,7.92048867,2022-01-01 11:05:00
1641035400.0,46867.09,46932.02,46916.3,46928.96,4.91636638,2022-01-01 11:10:00
1641035700.0,46917.54,47000.0,46921.77,46997.68,4.67925865,2022-01-01 11:15:00
1641036000.0,46901.22,46997.68,46997.68,46934.38,9.71756881,2022-01-01 11:20:00
1641036300.0,46915.16,46979.08,46934.24,46957.95,4.54539258,2022-01-01 11:25:00
1641036600.0,46868.23,46974.69,46957.94,46893.34,13.91862732,2022-01-01 11:30:00
1641036900.0,46819.0,46949.31,46895.3,46938.88,13.06503138,2022-01-01 11:35:00
1641037200.0,46931.34,46989.33,46939.71,46940.72,7.99301727,2022-01-01 11:40:00
1641037500.0,46930.3,46977.19,46937.26,46953.74,7.57342011,2022-01-01 11:45:00
1641037800.0,46205.0,46958.77,46953.72,46789.98,368.1876697,2022-01-01 11:50:00
1641038100.0,46744.86,46837.75,46789.98,46758.11,41.90083741,2022-01-01 11:55:00
1641038400.0,46754.97,46823.18,46754.97,46798.06,10.81586754,2022-01-01 12:00:00
1641038700.0,46792.82,46927.01,46797.7,46922.44,6.90387745,2022-01-01 12:05:00
1641039000.0,46893.2,46985.65,46925.85,46985.65,10.34840885,2022-01-01 12:10:00
1641039300.0,46893.31,47000.0,46985.65,46938.97,7.46047828,2022-01-01 12:15:00
1641039600.0,46912.24,46980.01,46940.31,46932.63,5.85551817,2022-01-01 12:20:00
1641039900.0,46878.54,46967.25,46932.63,46964.76,12.53419354,2022-01-01 12:25:00
1641040200.0,46947.15,47155.28,46964.75,47049.45,31.34263033,2022-01-01 12:30:00
1641040500.0,47020.79,47065.77,47049.45,47035.76,12.83064116,2022-01-01 12:35:00
1641040800.0,47014.3,47073.85,47042.4,47015.1,12.93901766,2022-01-01 12:40:00
1641041100.0,47015.09,47110.07,47015.1,47110.07,5.48140334,2022-01-01 12:45:00
1641041400.0,47077.0,47146.04,47110.04,47090.43,9.69266736,2022-01-01 12:50:00
1641041700.0,47052.54,47137.21,47088.72,47085.01,11.54748658,2022-01-01 12:55:00
1641042000.0,47050.0,47160.92,47085.01,47050.01,17.2708202,2022-01-01 13:00:00
1641042300.0,47033.01,47083.8,47050.01,47050.54,10.09079626,2022-01-01 13:05:00
1641042600.0,47051.39,47145.89,47051.4,47145.76,16.19136482,2022-01-01 13:10:00
1641042900.0,47100.33,47206.01,47145.83,47156.72,10.59150857,2022-01-01 13:15:00
1641043200.0,47069.14,47169.31,47156.71,47089.63,20.29103746,2022-01-01 13:20:00
1641043500.0,46996.89,47103.62,47089.63,47036.95,15.88483316,2022-01-01 13:25:00
1641043800.0,46950.75,47064.88,47035.78,46991.79,14.64006803,2022-01-01 13:30:00
1641044100.0,46971.94,47073.05,46991.04,47051.92,9.09396603,2022-01-01 13:35:00
1641044400.0,47036.55,47093.82,47050.78,47073.79,7.54290196,2022-01-01 13:40:00
1641044700.0,47012.74,47087.16,47072.3,47020.15,12.19007805,2022-01-01 13:45:00
1641045000.0,46977.47,47021.67,47020.11,46979.78,12.37857209,2022-01-01 13:50:00
1641045300.0,46976.03,47049.39,46981.19,47023.9,7.80039819,2022-01-01 13:55:00
1641045600.0,47020.15,47074.02,47023.89,47022.17,27.56562441,2022-01-01 14:00:00
1641045900.0,46954.93,47025.06,47022.17,46989.5,6.07600753,2022-01-01 14:05:00
1641046200.0,46978.66,47040.95,46989.51,46978.66,18.89520868,2022-01-01 14:10:00
1641046500.0,46977.01,47077.79,46977.01,47012.41,7.99787161,2022-01-01 14:15:00
1641046800.0,46996.04,47115.48,47012.96,47093.91,12.19889169,2022-01-01 14:20:00
1641047100.0,47012.53,47093.91,47093.91,47030.47,18.31446374,2022-01-01 14:25:00
1641047400.0,46882.63,47046.17,47028.53,46906.55,27.79039858,2022-01-01 14:30:00
1641047700.0,46855.69,46940.23,46907.02,46903.15,14.9545325,2022-01-01 14:35:00
1641048000.0,46903.57,46977.64,46903.57,46906.89,15.60032364,2022-01-01 14:40:00
1641048300.0,46888.45,46959.73,46906.89,46888.45,14.55081652,2022-01-01 14:45:00
1641048600.0,46877.95,46970.44,46878.04,46956.37,20.45593904,2022-01-01 14:50:00
1641048900.0,46893.66,46965.93,46956.37,46926.47,18.46315631,2022-01-01 14:55:00
1641049200.0,46872.46,46960.0,46926.42,46959.97,17.43018439,2022-01-01 15:00:00
1641049500.0,46955.06,47000.0,46955.06,46968.93,18.09377715,2022-01-01 15:05:00
1641049800.0,46924.68,46981.56,46968.64,46959.52,9.48036849,2022-01-01 15:10:00
1641050100.0,46922.04,46993.55,46954.36,46962.95,10.83497166,2022-01-01 15:15:00
1641050400.0,46948.99,47000.0,46962.95,46984.29,29.34862146,2022-01-01 15:20:00
1641050700.0,46979.48,47033.22,46984.29,47028.63,10.36952497,2022-01-01 15:25:00
1641051000.0,47002.99,47390.0,47029.26,47333.15,53.85262551,2022-01-01 15:30:00
1641051300.0,47253.37,47486.85,47334.64,47383.56,72.75223295,2022-01-01 15:35:00
1641051600.0,47326.62,47445.17,47383.56,47345.94,37.80197948,2022-01-01 15:40:00
1641051900.0,47209.42,47409.08,47345.94,47215.35,107.44023503,2022-01-01 15:45:00
1641052200.0,47139.94,47274.09,47206.65,47217.4,90.59229155,2022-01-01 15:50:00
1641052500.0,47187.79,47250.0,47217.39,47231.0,59.26885456,2022-01-01 15:55:00
1641052800.0,47202.18,47325.84,47231.0,47288.59,59.59236554,2022-01-01 16:00:00
1641053100.0,47269.84,47402.92,47288.6,47359.09,62.54487222,2022-01-01 16:05:00
1641053400.0,47352.55,47468.79,47356.98,47452.22,78.3329645,2022-01-01 16:10:00
1641053700.0,47364.05,47455.69,47452.23,47411.11,64.13597985,2022-01-01 16:15:00
1641054000.0,47368.79,47422.22,47411.11,47399.72,55.84398661,2022-01-01 16:20:00
1641054300.0,47394.43,47549.69,47401.09,47507.67,113.67778536,2022-01-01 16:25:00
1641054600.0,47440.03,47526.55,47507.66,47473.65,70.33968507,2022-01-01 16:30:00
1641054900.0,47403.16,47507.67,47473.66,47446.62,40.83393497,2022-01-01 16:35:00
1641055200.0,47416.12,47471.44,47446.61,47453.56,25.76864952,2022-01-01 16:40:00
1641055500.0,47368.78,47497.61,47447.83,47368.79,56.67034817,2022-01-01 16:45:00
1641055800.0,47303.22,47410.16,47368.79,47303.22,44.8665345,2022-01-01 16:50:00
1641056100.0,47279.83,47323.14,47303.23,47302.78,42.15804697,2022-01-01 16:55:00
1641056400.0,47301.52,47375.96,47301.52,47363.53,43.59039152,2022-01-01 17:00:00
1641056700.0,47283.33,47420.34,47363.54,47328.23,47.02324763,2022-01-01 17:05:00
1641057000.0,47260.55,47337.29,47328.23,47270.27,14.67688174,2022-01-01 17:10:00
1641057300.0,47263.98,47313.78,47270.27,47305.45,15.72676119,2022-01-01 17:15:00
1641057600.0,47268.0,47322.02,47305.45,47278.99,22.23297419,2022-01-01 17:20:00
1641057900.0,47272.36,47368.88,47278.98,47345.46,31.46102061,2022-01-01 17:25:00
1641058200.0,47341.86,47471.01,47345.46,47460.3,26.94942899,2022-01-01 17:30:00
1641058500.0,47421.98,47790.39,47460.54,47759.81,120.02714652,2022-01-01 17:35:00
1641058800.0,47759.81,47950.0,47759.81,47870.17,78.15944961,2022-01-01 17:40:00
1641059100.0,47756.88,47967.12,47870.18,47785.38,63.11979973,2022-01-01 17:45:00
1641059400.0,47760.01,47865.1,47789.52,47790.0,28.5269721,2022-01-01 17:50:00
1641059700.0,47691.97,47804.36,47790.01,47769.78,27.29871363,2022-01-01 17:55:00
1641060000.0,47680.0,47804.92,47769.78,47702.78,26.7699435,2022-01-01 18:00:00
1641060300.0,47702.75,47820.37,47705.32,47820.37,24.26478463,2022-01-01 18:05:00
1641060600.0,47747.26,47850.0,47829.45,47760.63,27.11380067,2022-01-01 18:10:00
1641060900.0,47659.35,47800.59,47760.63,47678.93,28.13236304,2022-01-01 18:15:00
1641061200.0,47677.25,47734.56,47679.0,47707.69,26.42149925,2022-01-01 18:20:00
1641061500.0,47628.83,47710.5,47708.19,47657.19,28.54073158,2022-01-01 18:25:00
1641061800.0,47473.7,47698.71,47657.19,47518.26,56.04692004,2022-01-01 18:30:00
1641062100.0,47436.76,47531.74,47516.46,47498.19,38.14735843,2022-01-01 18:35:00
1641062400.0,47459.23,47549.76,47506.29,47489.41,20.21408863,2022-01-01 18:40:00
1641062700.0,47447.62,47554.14,47489.41,47530.53,37.8574832,2022-01-01 18:45:00
1641063000.0,47490.02,47572.11,47530.07,47492.73,41.43646743,2022-01-01 18:50:00
1641063300.0,47492.58,47637.17,47497.45,47578.42,26.63303204,2022-01-01 18:55:00
1641063600.0,47565.82,47623.68,47577.44,47596.54,26.44583994,2022-01-01 19:00:00
1641063900.0,47535.88,47634.98,47596.54,47548.13,24.21793863,2022-01-01 19:05:00
1641064200.0,47508.09,47578.07,47548.13,47525.88,21.35645342,2022-01-01 19:10:00
1641064500.0,47451.27,47527.77,47525.88,47467.84,21.57656818,2022-01-01 19:15:00
1641064800.0,47352.04,47500.0,47467.84,47395.42,35.30768397,2022-01-01 19:20:00
1641065100.0,47358.02,47433.73,47395.42,47401.39,31.12397334,2022-01-01 19:25:00
1641065400.0,47342.3,47425.21,47401.38,47366.45,19.02240652,2022-01-01 19:30:00
1641065700.0,47310.06,47383.13,47366.46,47335.72,27.79985743,2022-01-01 19:35:00
1641066000.0,47305.71,47389.27,47335.52,47336.99,50.62319727,2022-01-01 19:40:00
1641066300.0,47306.2,47343.18,47336.99,47336.86,21.01495355,2022-01-01 19:45:00
1641066600.0,47309.93,47362.48,47336.85,47323.97,20.32642955,2022-01-01 19:50:00
1641066900.0,47316.78,47368.63,47323.97,47347.77,36.92173443,2022-01-01 19:55:00
1641067200.0,47308.01,47365.73,47347.22,47325.23,19.21230428,2022-01-01 20:00:00
1641067500.0,47329.44,47368.51,47334.98,47359.71,18.85003265,2022-01-01 20:05:00
1641067800.0,47310.91,47359.71,47359.71,47330.39,15.95521797,2022-01-01 20:10:00
1641068100.0,47265.78,47357.44,47330.39,47345.45,26.77280741,2022-01-01 20:15:00
1641068400.0,47331.89,47412.43,47343.4,47405.55,27.49223247,2022-01-01 20:20:00
1641068700.0,47389.47,47444.27,47405.97,47428.94,28.64518406,2022-01-01 20:25:00
1641069000.0,47413.42,47566.09,47428.94,47536.65,59.47099101,2022-01-01 20:30:00
1641069300.0,47449.52,47579.24,47536.64,47460.59,25.659463,2022-01-01 20:35:00
1641069600.0,47407.49,47466.99,47464.67,47421.64,19.0801117,2022-01-01 20:40:00
1641069900.0,47409.14,47490.73,47421.43,47410.16,23.13512895,2022-01-01 20:45:00
1641070200.0,47368.59,47417.51,47410.16,47405.17,22.2483009,2022-01-01 20:50:00
1641070500.0,47399.34,47450.0,47405.17,47413.98,19.91052926,2022-01-01 20:55:00
1641070800.0,47377.06,47436.72,47413.98,47413.02,35.82611942,2022-01-01 21:00:00
1641071100.0,47395.58,47446.17,47413.02,47416.96,14.35419941,2022-01-01 21:05:00
1641071400.0,47412.6,47548.86,47416.95,47530.99,38.83242908,2022-01-01 21:10:00
1641071700.0,47462.63,47550.0,47530.48,47473.49,36.03875815,2022-01-01 21:15:00
1641072000.0,47430.42,47487.1,47474.77,47433.24,13.11277537,2022-01-01 21:20:00
1641072300.0,47360.93,47438.99,47432.01,47377.87,20.49252815,2022-01-01 21:25:00
1641072600.0,47360.2,47461.64,47380.22,47443.69,28.02380421,2022-01-01 21:30:00
1641072900.0,47412.06,47510.0,47439.03,47454.46,28.27373915,2022-01-01 21:35:00
1641073200.0,47423.59,47494.72,47454.35,47461.45,36.65167495,2022-01-01 21:40:00
1641073500.0,47294.14,47492.46,47461.46,47323.37,51.68726968,2022-01-01 21:45:00
1641073800.0,47290.42,47323.0,47322.43,47304.53,51.64102297,2022-01-01 21:50:00
1641074100.0,47288.18,47353.35,47304.53,47335.57,22.44748561,2022-01-01 21:55:00
1641074400.0,47302.51,47381.14,47334.12,47367.64,16.68803209,2022-01-01 22:00:00
1641074700.0,47319.13,47384.47,47366.3,47323.35,23.32548881,2022-01-01 22:05:00
1641075000.0,47245.84,47342.97,47323.35,47280.26,29.20022504,2022-01-01 22:10:00
1641075300.0,47274.62,47312.53,47280.26,47307.17,12.56674695,2022-01-01 22:15:00
1641075600.0,47272.08,47352.18,47307.16,47351.8,14.60587127,2022-01-01 22:20:00
1641075900.0,47312.65,47427.5,47351.8,47407.9,31.94097671,2022-01-01 22:25:00
1641076200.0,47385.99,47412.8,47408.68,47389.99,6.74594138,2022-01-01 22:30:00
1641076500.0,47389.73,47484.59,47390.0,47477.12,32.36566074,2022-01-01 22:35:00
1641076800.0,47453.42,47477.12,47477.12,47458.13,7.07540124,2022-01-01 22:40:00
1641077100.0,47458.12,47500.0,47458.13,47486.25,22.22149772,2022-01-01 22:45:00
1641077400.0,47389.58,47500.0,47487.4,47476.63,30.59592358,2022-01-01 22:50:00
1641077700.0,47426.0,47477.2,47474.68,47455.8,12.71244809,2022-01-01 22:55:00
1641078000.0,47295.97,47468.46,47455.8,47351.12,20.25375809,2022-01-01 23:00:00
1641078300.0,47313.32,47446.66,47353.79,47396.72,16.14826309,2022-01-01 23:05:00
1641078600.0,47340.65,47429.34,47397.3,47347.87,21.88528903,2022-01-01 23:10:00
1641078900.0,47344.17,47447.1,47354.37,47438.95,19.23145857,2022-01-01 23:15:00
1641079200.0,47357.79,47465.66,47440.23,47465.66,16.33904461,2022-01-01 23:20:00
1641079500.0,47432.52,47499.99,47468.86,47455.18,19.01545051,2022-01-01 23:25:00
1641079800.0,47388.64,47506.46,47448.89,47493.88,27.14792397,2022-01-01 23:30:00
1641080100.0,47485.77,47600.0,47493.88,47557.79,24.7120459,2022-01-01 23:35:00
1641080400.0,47505.8,47588.76,47558.09,47510.85,26.44256172,2022-01-01 23:40:00
1641080700.0,47501.46,47586.49,47509.5,47586.49,19.879785,2022-01-01 23:45:00
1641081000.0,47552.44,47823.25,47586.49,47699.48,56.7971957,2022-01-01 23:50:00
1641081300.0,47681.55,47812.45,47705.39,47733.43,84.66046877,2022-01-01 23:55:00
1641081600.0,47661.0,47770.37,47733.43,47689.44,59.17664702,2022-01-02 00:00:00
1641081900.0,47565.68,47692.18,47692.18,47599.1,42.30544575,2022-01-02 00:05:00
1641082200.0,47482.2,47598.49,47594.02,47528.57,36.12740814,2022-01-02 00:10:00
1641082500.0,47441.43,47536.05,47528.57,47442.13,20.09794534,2022-01-02 00:15:00
1641082800.0,47400.0,47562.06,47440.14,47544.79,41.31491128,2022-01-02 00:20:00
1641083100.0,47454.64,47560.26,47540.2,47555.69,50.65821825,2022-01-02 00:25:00
1641083400.0,47493.98,47630.19,47554.4,47619.29,73.08553672,2022-01-02 00:30:00
1641083700.0,47606.41,47674.21,47624.87,47660.53,53.08738685,2022-01-02 00:35:00
1641084000.0,47649.49,47709.7,47660.53,47649.49,23.50464233,2022-01-02 00:40:00
1641084300.0,47587.02,47683.31,47649.47,47678.05,15.90236285,2022-01-02 00:45:00
1641084600.0,47611.62,47679.79,47678.04,47650.02,18.52476976,2022-01-02 00:50:00
1641084900.0,47605.11,47660.26,47650.02,47637.43,21.76284181,2022-01-02 00:55:00
1641085200.0,47540.92,47654.79,47637.43,47564.76,9.10089065,2022-01-02 01:00:00
1641085500.0,47506.2,47593.03,47564.75,47533.09,12.88338252,2022-01-02 01:05:00
1641085800.0,47438.76,47570.95,47532.16,47456.92,25.94509472,2022-01-02 01:10:00
