unix,low,high,open,close,volume,date
1641126600.0,47145.3,47453.71,47163.89,47311.95,53.95260725,2022-01-02 12:30:00
1641127500.0,47285.18,47379.09,47316.37,47296.55,39.74586479,2022-01-02 12:45:00
1641128400.0,47133.15,47314.56,47304.51,47133.15,37.9315952,2022-01-02 13:00:00
1641129300.0,47091.06,47261.29,47133.15,47247.94,78.41666056,2022-01-02 13:15:00
1641130200.0,47143.64,47261.22,47259.64,47181.62,14.91550248,2022-01-02 13:30:00
1641131100.0,47100.73,47187.86,47181.96,47145.08,27.62177865,2022-01-02 13:45:00
1641132000.0,47103.75,47194.84,47146.3,47182.49,23.54380605,2022-01-02 14:00:00
1641132900.0,47023.96,47209.65,47180.24,47065.55,51.38790917,2022-01-02 14:15:00
1641133800.0,47065.54,47178.73,47065.54,47147.86,26.22407676,2022-01-02 14:30:00
1641134700.0,47107.44,47176.18,47148.59,47126.08,28.10775386,2022-01-02 14:45:00
1641135600.0,47082.0,47332.39,47125.21,47297.68,62.40237281,2022-01-02 15:00:00
1641136500.0,47187.35,47314.66,47301.24,47199.34,48.51022168,2022-01-02 15:15:00
1641137400.0,47125.8,47225.12,47199.31,47219.96,47.06372804,2022-01-02 15:30:00
1641138300.0,47213.89,47391.77,47213.89,47360.35,55.65505353,2022-01-02 15:45:00
1641139200.0,47291.89,47490.0,47360.35,47443.96,96.42828488,2022-01-02 16:00:00
1641140100.0,47375.75,47485.73,47443.95,47435.89,82.3753123,2022-01-02 16:15:00
1641141000.0,47435.29,47677.88,47438.41,47561.76,147.66572193,2022-01-02 16:30:00
1641141900.0,47558.67,47892.54,47561.76,47799.55,170.32645966,2022-01-02 16:45:00
1641142800.0,47528.12,47990.0,47802.57,47563.54,182.69403041,2022-01-02 17:00:00
1641143700.0,47498.19,47700.0,47561.33,47657.98,119.48163575,2022-01-02 17:15:00
1641144600.0,47530.45,47685.0,47662.64,47606.0,91.70844322,2022-01-02 17:30:00
1641145500.0,47341.97,47618.74,47605.97,47418.22,106.14062999,2022-01-02 17:45:00
1641146400.0,47252.58,47423.12,47418.23,47271.76,116.73647011,2022-01-02 18:00:00
1641147300.0,46850.0,47314.04,47269.34,46953.73,207.03059411,2022-01-02 18:15:00
1641148200.0,46633.36,46999.99,46950.38,46922.72,282.34000184,2022-01-02 18:30:00
1641149100.0,46880.31,47082.5,46915.69,47068.65,134.53052218,2022-01-02 18:45:00
1641150000.0,46975.38,47232.93,47064.65,47074.51,149.02711116,2022-01-02 19:00:00
1641150900.0,46861.11,47128.5,47074.51,46916.87,227.8003041,2022-01-02 19:15:00
1641151800.0,46851.75,47015.63,46916.87,46951.61,85.18499512,2022-01-02 19:30:00
1641152700.0,46911.3,46998.75,46956.45,46920.01,63.75738205,2022-01-02 19:45:00
1641153600.0,46833.24,47062.48,46920.01,47056.12,85.54211565,2022-01-02 20:00:00
1641154500.0,46966.79,47069.59,47056.12,47047.62,44.89988186,2022-01-02 20:15:00
1641155400.0,46915.02,47047.62,47047.62,46979.0,70.1522227,2022-01-02 20:30:00
1641156300.0,46939.55,47050.91,46979.0,47017.83,51.3667575,2022-01-02 20:45:00
1641157200.0,46922.84,47189.91,47018.79,47161.41,80.79572414,2022-01-02 21:00:00
1641158100.0,47047.31,47166.73,47158.86,47069.62,57.85125575,2022-01-02 21:15:00
1641159000.0,47062.32,47170.89,47069.62,47070.17,54.49617058,2022-01-02 21:30:00
1641159900.0,46991.1,47070.17,47070.16,47028.21,61.06824329,2022-01-02 21:45:00
1641160800.0,47021.58,47205.92,47028.21,47202.27,68.93565661,2022-01-02 22:00:00
1641161700.0,47120.4,47202.27,47202.27,47159.56,50.21076442,2022-01-02 22:15:00
1641162600.0,47159.99,47407.31,47160.0,47394.85,43.04630224,2022-01-02 22:30:00
1641163500.0,47239.96,47396.02,47396.02,47273.39,49.83684476,2022-01-02 22:45:00
1641164400.0,47273.34,47441.87,47273.34,47331.32,96.33859314,2022-01-02 23:00:00
1641165300.0,47285.81,47424.7,47330.36,47411.6,88.90701304,2022-01-02 23:15:00
1641166200.0,47317.57,47479.54,47417.56,47356.04,52.35143913,2022-01-02 23:30:00
1641167100.0,47299.06,47398.62,47356.64,47299.07,55.4069115,2022-01-02 23:45:00
1641168000.0,47159.76,47300.0,47299.06,47159.76,107.1161471,2022-01-03 00:00:00
1641168900.0,47159.77,47259.06,47159.77,47182.08,116.01805676,2022-01-03 00:15:00
1641169800.0,47085.05,47190.63,47185.18,47159.68,70.39148441,2022-01-03 00:30:00
1641170700.0,47065.0,47217.79,47160.34,47065.0,44.09410982,2022-01-03 00:45:00
1641171600.0,47037.63,47096.86,47065.01,47050.54,51.57437305,2022-01-03 01:00:00
1641172500.0,46942.42,47097.53,47046.22,47047.5,103.72301835,2022-01-03 01:15:00
1641173400.0,46973.67,47095.44,47049.53,46984.69,57.57664934,2022-01-03 01:30:00
1641174300.0,46966.51,47146.82,46984.85,47128.55,74.57822568,2022-01-03 01:45:00
1641175200.0,46911.0,47128.56,47127.17,46936.95,84.2002408,2022-01-03 02:00:00
1641176100.0,46890.0,47023.69,46936.76,47004.4,70.13592768,2022-01-03 02:15:00
1641177000.0,46944.3,47063.76,47004.79,46978.84,113.66590126,2022-01-03 02:30:00
1641177900.0,46862.19,47032.71,46979.99,47008.12,118.43700636,2022-01-03 02:45:00
1641178800.0,46955.52,47082.23,47008.12,46955.52,69.41926712,2022-01-03 03:00:00
1641179700.0,46884.8,46975.66,46955.52,46968.15,75.53511011,2022-01-03 03:15:00
1641180600.0,46746.52,46989.79,46968.15,46792.49,238.09855694,2022-01-03 03:30:00
1641181500.0,46723.82,46853.53,46792.48,46796.57,121.83603943,2022-01-03 03:45:00
1641182400.0,46752.8,46897.45,46800.61,46860.87,57.90748049,2022-01-03 04:00:00
1641183300.0,46830.01,46921.69,46863.64,46846.57,47.11864262,2022-01-03 04:15:00
1641184200.0,46837.96,46950.46,46844.56,46933.4,37.29302733,2022-01-03 04:30:00
1641185100.0,46805.19,46940.14,46933.41,46827.41,60.18822312,2022-01-03 04:45:00
1641186000.0,46778.03,46888.03,46827.41,46779.72,51.72822789,2022-01-03 05:00:00
1641186900.0,46781.36,47036.22,46782.5,46975.39,72.68645284,2022-01-03 05:15:00
1641187800.0,46970.29,47209.86,46970.67,47154.94,115.98019646,2022-01-03 05:30:00
1641188700.0,47052.62,47188.19,47154.94,47090.32,34.82065423,2022-01-03 05:45:00
1641189600.0,47024.32,47115.22,47090.32,47025.4,38.76650889,2022-01-03 06:00:00
1641190500.0,46956.51,47058.8,47025.4,46978.0,36.41392506,2022-01-03 06:15:00
1641191400.0,46936.73,47067.0,46978.0,47057.07,49.35555371,2022-01-03 06:30:00
1641192300.0,46891.66,47058.84,47055.83,46936.5,62.73323848,2022-01-03 06:45:00
1641193200.0,46866.0,46939.55,46936.5,46938.76,35.7946216,2022-01-03 07:00:00
1641194100.0,46893.64,46974.41,46938.18,46959.77,30.92645254,2022-01-03 07:15:00
1641195000.0,46958.98,47026.76,46962.71,46996.9,25.39061102,2022-01-03 07:30:00
1641195900.0,46963.13,47085.16,46996.89,47058.42,29.40298982,2022-01-03 07:45:00
1641196800.0,47036.14,47145.47,47058.43,47071.62,42.99156976,2022-01-03 08:00:00
1641197700.0,46989.72,47071.53,47071.53,47000.92,26.27820353,2022-01-03 08:15:00
1641198600.0,46943.05,47037.99,47001.15,46959.25,27.15076222,2022-01-03 08:30:00
1641199500.0,46932.62,46996.67,46966.19,46981.93,27.9831375,2022-01-03 08:45:00
1641200400.0,46965.34,47106.31,46980.33,46971.71,35.2245044,2022-01-03 09:00:00
1641201300.0,46792.66,46974.89,46974.66,46817.93,66.4408878,2022-01-03 09:15:00
1641202200.0,46783.87,46912.53,46817.95,46885.9,45.11397101,2022-01-03 09:30:00
1641203100.0,46873.96,47002.3,46885.91,46988.39,79.50506254,2022-01-03 09:45:00
1641204000.0,46987.74,47256.87,46989.14,47201.17,82.7873257,2022-01-03 10:00:00
1641204900.0,47074.97,47213.03,47196.91,47090.57,45.39519252,2022-01-03 10:15:00
1641205800.0,47037.93,47207.66,47085.48,47176.73,31.28791696,2022-01-03 10:30:00
1641206700.0,47112.95,47243.86,47176.73,47134.35,25.86037375,2022-01-03 10:45:00
1641207600.0,47135.48,47344.68,47135.48,47341.36,44.71762716,2022-01-03 11:00:00
1641208500.0,47277.19,47397.76,47341.34,47331.73,39.26062032,2022-01-03 11:15:00
1641209400.0,47250.0,47358.1,47348.65,47289.41,19.2692493,2022-01-03 11:30:00
1641210300.0,47260.64,47436.63,47291.0,47385.28,36.29330826,2022-01-03 11:45:00
1641211200.0,47257.05,47550.78,47387.05,47479.12,112.11967637,2022-01-03 12:00:00
1641212100.0,47341.88,47583.33,47491.33,47395.29,81.73203878,2022-01-03 12:15:00
1641213000.0,47234.5,47403.37,47395.29,47283.64,57.65519501,2022-01-03 12:30:00
1641213900.0,47179.08,47311.58,47285.97,47200.0,48.67977703,2022-01-03 12:45:00
1641214800.0,47197.42,47302.24,47197.98,47259.03,75.48364784,2022-01-03 13:00:00
1641215700.0,47259.03,47366.61,47259.04,47312.0,47.27747795,2022-01-03 13:15:00
1641216600.0,47220.8,47333.68,47314.81,47252.88,59.75722693,2022-01-03 13:30:00
1641217500.0,47130.63,47281.49,47252.88,47149.82,125.16410724,2022-01-03 13:45:00
1641218400.0,46945.46,47211.25,47155.37,47029.23,140.09483652,2022-01-03 14:00:00
1641219300.0,46963.0,47108.98,47029.23,47085.9,82.55298679,2022-01-03 14:15:00
1641220200.0,47078.13,47279.19,47084.62,47148.85,215.33666627,2022-01-03 14:30:00
1641221100.0,46777.97,47174.08,47154.74,46871.04,214.93591708,2022-01-03 14:45:00
1641222000.0,46785.34,47000.0,46871.98,46987.12,172.31274595,2022-01-03 15:00:00
1641222900.0,46842.23,47030.0,46987.11,46950.01,143.68814738,2022-01-03 15:15:00
1641223800.0,46846.41,46950.01,46950.01,46899.41,91.0710374,2022-01-03 15:30:00
1641224700.0,46600.0,46948.41,46897.82,46687.69,346.55537935,2022-01-03 15:45:00
1641225600.0,46563.44,46781.46,46687.68,46628.13,277.38163811,2022-01-03 16:00:00
1641226500.0,46276.68,46634.94,46619.69,46393.95,363.77742584,2022-01-03 16:15:00
1641227400.0,46300.91,46537.5,46393.09,46437.27,194.51480108,2022-01-03 16:30:00
1641228300.0,46329.89,46530.77,46440.78,46491.77,286.40420132,2022-01-03 16:45:00
1641229200.0,46428.5,46639.49,46491.44,46443.34,151.64117327,2022-01-03 17:00:00
1641230100.0,46416.59,46784.99,46443.34,46693.44,173.5685231,2022-01-03 17:15:00
1641231000.0,46571.6,46792.06,46697.71,46595.06,120.76069735,2022-01-03 17:30:00
1641231900.0,46580.44,46689.98,46589.72,46584.86,86.71259663,2022-01-03 17:45:00
1641232800.0,46561.71,46745.98,46584.86,46612.2,106.5300718,2022-01-03 18:00:00
1641233700.0,46580.05,46688.8,46612.2,46622.68,101.23084146,2022-01-03 18:15:00
1641234600.0,46465.48,46650.85,46622.68,46470.8,80.48722637,2022-01-03 18:30:00
1641235500.0,46415.79,46522.97,46468.24,46475.86,114.3430201,2022-01-03 18:45:00
1641236400.0,46362.83,46554.37,46475.53,46494.47,161.49188846,2022-01-03 19:00:00
1641237300.0,46463.88,46653.39,46495.52,46622.61,111.3844057,2022-01-03 19:15:00
1641238200.0,46552.95,46654.66,46621.78,46592.02,102.91034479,2022-01-03 19:30:00
1641239100.0,46372.55,46620.17,46592.03,46372.55,127.78871375,2022-01-03 19:45:00
1641240000.0,46215.0,46417.42,46372.55,46298.61,238.38784428,2022-01-03 20:00:00
1641240900.0,45740.12,46333.78,46298.61,45794.6,619.35293641,2022-01-03 20:15:00
1641241800.0,45700.0,45960.37,45795.86,45794.5,436.95603067,2022-01-03 20:30:00
1641242700.0,45781.08,45961.68,45794.91,45915.66,363.36723118,2022-01-03 20:45:00
1641243600.0,45816.0,46012.76,45910.34,45819.01,176.16788534,2022-01-03 21:00:00
1641244500.0,45818.07,46070.54,45822.58,46028.53,194.35686962,2022-01-03 21:15:00
1641245400.0,46027.67,46269.56,46027.67,46051.72,136.83669159,2022-01-03 21:30:00
1641246300.0,45975.98,46153.58,46051.71,45987.4,110.77010128,2022-01-03 21:45:00
1641247200.0,45974.64,46161.72,45983.01,46121.17,93.20898844,2022-01-03 22:00:00
1641248100.0,46071.68,46313.74,46123.25,46271.17,108.54817228,2022-01-03 22:15:00
1641249000.0,46185.77,46455.96,46271.16,46252.52,172.94448703,2022-01-03 22:30:00
1641249900.0,46122.9,46310.89,46252.54,46225.32,107.5689709,2022-01-03 22:45:00
1641250800.0,46174.0,46454.96,46225.31,46380.73,194.00421292,2022-01-03 23:00:00
1641251700.0,46344.03,46468.13,46382.49,46416.0,98.61005723,2022-01-03 23:15:00
1641252600.0,46372.7,46576.53,46421.36,46529.92,130.26898252,2022-01-03 23:30:00
1641253500.0,46415.48,46562.49,46529.93,46459.56,106.64967678,2022-01-03 23:45:00
1641254400.0,46351.89,46530.98,46459.57,46417.55,94.93634708,2022-01-04 00:00:00
1641255300.0,46235.51,46534.32,46417.55,46492.68,138.78264913,2022-01-04 00:15:00
1641256200.0,46268.21,46506.8,46483.45,46278.6,65.64906568,2022-01-04 00:30:00
1641257100.0,46153.59,46337.67,46280.3,46245.77,101.37027401,2022-01-04 00:45:00
1641258000.0,46159.99,46293.26,46245.76,46293.26,113.60773222,2022-01-04 01:00:00
1641258900.0,46247.81,46400.83,46293.25,46338.88,84.83600694,2022-01-04 01:15:00
1641259800.0,46085.01,46338.88,46338.88,46132.8,121.20754017,2022-01-04 01:30:00
1641260700.0,46044.31,46205.05,46132.8,46060.38,98.78397281,2022-01-04 01:45:00
1641261600.0,45951.46,46149.43,46060.37,45985.43,132.59747578,2022-01-04 02:00:00
1641262500.0,45950.0,46155.2,45984.17,46132.18,85.81454631,2022-01-04 02:15:00
1641263400.0,46077.15,46263.46,46130.41,46201.38,91.76387037,2022-01-04 02:30:00
1641264300.0,46088.57,46238.24,46201.38,46104.69,97.58707065,2022-01-04 02:45:00
1641265200.0,46023.08,46144.92,46102.58,46041.94,94.95967841,2022-01-04 03:00:00
1641266100.0,46015.89,46211.75,46041.85,46192.33,106.96223219,2022-01-04 03:15:00
1641267000.0,46180.23,46342.6,46192.33,46342.6,98.73779359,2022-01-04 03:30:00
