unix,low,high,open,close,volume,date
1542963600.0,4282.87,4366.05,4282.88,4305.91,731.92673725,2018-11-23 09:00:00
1542967200.0,4287.33,4338.73,4309.98,4291.64,253.53921205,2018-11-23 10:00:00
1542970800.0,4265.0,4308.47,4292.11,4292.11,378.12215956,2018-11-23 11:00:00
1542974400.0,4238.13,4308.0,4292.1,4250.13,288.22783529,2018-11-23 12:00:00
1542978000.0,4233.13,4283.83,4250.14,4259.15,370.54595851,2018-11-23 13:00:00
1542981600.0,4251.82,4300.0,4259.15,4285.94,370.25665557,2018-11-23 14:00:00
1542985200.0,4259.17,4303.04,4285.59,4274.55,305.58515891,2018-11-23 15:00:00
1542988800.0,4189.0,4275.38,4275.27,4228.33,747.55753401,2018-11-23 16:00:00
1542992400.0,4172.8,4234.64,4228.33,4215.85,885.72308318,2018-11-23 17:00:00
1542996000.0,4203.45,4244.0,4215.84,4225.01,443.85300274,2018-11-23 18:00:00
1542999600.0,4212.3,4278.02,4225.0,4234.35,726.68302011,2018-11-23 19:00:00
1543003200.0,4208.1,4241.03,4234.36,4215.0,569.08972258,2018-11-23 20:00:00
1543006800.0,4214.99,4275.0,4215.0,4256.13,632.52896757,2018-11-23 21:00:00
1543010400.0,4237.4,4335.79,4256.13,4324.13,537.11946664,2018-11-23 22:00:00
1543014000.0,4278.35,4324.13,4324.13,4283.8,448.3987154,2018-11-23 23:00:00
1543017600.0,4283.79,4370.78,4283.8,4345.73,1068.54791417,2018-11-24
1543021200.0,4315.02,4349.32,4347.11,4340.27,346.3702148,2018-11-24 01:00:00
1543024800.0,4294.83,4349.99,4340.25,4299.56,392.42894535,2018-11-24 02:00:00
1543028400.0,4294.32,4315.86,4296.82,4300.29,237.13072845,2018-11-24 03:00:00
1543032000.0,4297.68,4322.57,4299.74,4301.01,234.71090279,2018-11-24 04:00:00
1543035600.0,4256.92,4301.01,4301.0,4275.12,365.54469289,2018-11-24 05:00:00
1543039200.0,4260.53,4283.46,4275.12,4275.84,183.95194831,2018-11-24 06:00:00
1543042800.0,4239.0,4276.67,4275.85,4267.03,426.57299114,2018-11-24 07:00:00
1543046400.0,4267.03,4295.0,4267.03,4295.0,203.46067992,2018-11-24 08:00:00
