date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2018-07-02 21:00:00,6647.01,0.71348,0.98241,0.23275,0.77235,0.85882,0.70334,0.79182
2018-07-02 22:00:00,6626.22,0.69336,0.97918,0.20409,0.75519,0.8401,0.68653,0.75461
2018-07-02 23:00:00,6611.79,0.6965,0.9793,0.24045,0.75628,0.84485,0.67988,0.73208
2018-07-03 00:00:00,6611.82,0.70442,0.98133,0.244,0.76571,0.85441,0.69474,0.7153
2018-07-03 01:00:00,6615.75,0.69503,0.98033,0.20542,0.7587,0.85061,0.68569,0.73122
2018-07-03 02:00:00,6625.0,0.68662,0.97864,0.23261,0.74904,0.83921,0.68105,0.71291
2018-07-03 03:00:00,6634.19,0.70699,0.9795,0.2504,0.75375,0.84774,0.67739,0.78136
2018-07-03 04:00:00,6647.01,0.72762,0.98161,0.24593,0.76653,0.84785,0.70553,0.76442
2018-07-03 05:00:00,6630.68,0.69502,0.98165,0.22556,0.76801,0.86889,0.67627,0.6529
2018-07-03 06:00:00,6640.25,0.70957,0.98053,0.20242,0.76169,0.84902,0.68985,0.81912
2018-07-03 07:00:00,6643.25,0.73621,0.9865,0.24634,0.79625,0.88909,0.72203,0.79261
2018-07-03 08:00:00,6632.19,0.78248,0.991,0.25971,0.8303,0.92447,0.75024,0.85202
2018-07-03 09:00:00,6622.0,0.70445,0.98574,0.25517,0.7912,0.9006,0.6952,0.67407
2018-07-03 10:00:00,6574.77,0.69338,0.98368,0.30008,0.77946,0.88756,0.68365,0.68742
2018-07-03 11:00:00,6584.0,0.68687,0.98603,0.23457,0.79387,0.90815,0.68146,0.69241
2018-07-03 12:00:00,6585.14,0.69444,0.98437,0.2142,0.78405,0.88845,0.68758,0.70338
2018-07-03 13:00:00,6570.08,0.73953,0.98737,0.21947,0.80403,0.89588,0.72741,0.78908
2018-07-03 14:00:00,6580.7,0.69258,0.98248,0.22839,0.77636,0.86653,0.69197,0.72981
2018-07-03 15:00:00,6588.57,0.68788,0.98575,0.24937,0.79706,0.90143,0.68782,0.78439
2018-07-03 16:00:00,6586.95,0.70757,0.98505,0.21963,0.79213,0.88782,0.69959,0.76351
2018-07-03 17:00:00,6582.78,0.73128,0.98836,0.23271,0.81357,0.91078,0.72304,0.77799
2018-07-03 18:00:00,6573.5,0.74061,0.98868,0.25088,0.81447,0.91,0.72879,0.82192
2018-07-03 19:00:00,6610.01,0.71981,0.98679,0.22377,0.79948,0.90005,0.71042,0.77505
2018-07-03 20:00:00,6613.23,0.70279,0.98372,0.23217,0.78001,0.87723,0.6958,0.76587
2018-07-03 21:00:00,6605.0,0.68649,0.98056,0.23426,0.76252,0.85794,0.68002,0.69619
2018-07-03 22:00:00,6482.48,0.72072,0.98503,0.25186,0.78884,0.87742,0.71679,0.82846
2018-07-03 23:00:00,6502.62,0.69369,0.98116,0.22648,0.7674,0.85784,0.68624,0.82406
2018-07-04 00:00:00,6458.69,0.70838,0.98158,0.20387,0.76789,0.85732,0.69015,0.79295
2018-07-04 01:00:00,6455.03,0.71331,0.98451,0.23086,0.78345,0.87526,0.71102,0.84555
2018-07-04 02:00:00,6462.22,0.71498,0.98385,0.22954,0.78141,0.87065,0.70766,0.80975
2018-07-04 03:00:00,6464.88,0.67375,0.9799,0.21545,0.75882,0.86173,0.66258,0.81755
2018-07-04 04:00:00,6469.0,0.67855,0.98084,0.2235,0.76402,0.87006,0.67126,0.75559
2018-07-04 05:00:00,6480.98,0.68435,0.97931,0.18709,0.75729,0.8626,0.66566,0.73197
2018-07-04 06:00:00,6465.83,0.68,0.97932,0.23393,0.75736,0.85378,0.66894,0.73939
2018-07-04 07:00:00,6470.94,0.71045,0.98621,0.21382,0.79706,0.89408,0.70835,0.79413
2018-07-04 08:00:00,6508.18,0.73646,0.98792,0.21949,0.80887,0.90725,0.7158,0.80393
2018-07-04 09:00:00,6514.87,0.69262,0.98514,0.26273,0.7908,0.89729,0.68904,0.71793
2018-07-04 10:00:00,6502.22,0.73682,0.98788,0.22388,0.80778,0.91239,0.7086,0.75563
2018-07-04 11:00:00,6516.74,0.68576,0.98434,0.22554,0.78386,0.89478,0.67854,0.73329
2018-07-04 12:00:00,6540.22,0.69681,0.98425,0.25825,0.7836,0.89333,0.6876,0.75873
2018-07-04 13:00:00,6716.0,0.72054,0.98521,0.22068,0.79008,0.8877,0.70471,0.81741
2018-07-04 14:00:00,6694.01,0.7073,0.98363,0.20042,0.78054,0.87687,0.69275,0.78955
2018-07-04 15:00:00,6679.5,0.68698,0.98189,0.2351,0.77143,0.86906,0.68455,0.7179
2018-07-04 16:00:00,6668.1,0.70063,0.98298,0.24079,0.77752,0.87614,0.6898,0.72771
2018-07-04 17:00:00,6679.77,0.6975,0.98487,0.2365,0.78751,0.89059,0.69573,0.73494
2018-07-04 18:00:00,6673.88,0.70437,0.98694,0.25472,0.80067,0.90626,0.70095,0.75113
2018-07-04 19:00:00,6683.5,0.71616,0.98183,0.23922,0.77012,0.86101,0.68806,0.71892
2018-07-04 20:00:00,6685.0,0.68996,0.98246,0.20558,0.77358,0.86998,0.68703,0.76363
2018-07-04 21:00:00,6689.93,0.69617,0.98025,0.19106,0.76209,0.85423,0.67855,0.77031
2018-07-04 22:00:00,6592.94,0.71149,0.98238,0.19542,0.77257,0.85367,0.71033,0.76025
2018-07-04 23:00:00,6587.47,0.7,0.98345,0.23144,0.77843,0.87403,0.69532,0.76243
2018-07-05 00:00:00,6564.58,0.75104,0.98622,0.24725,0.795,0.88151,0.72553,0.83983
2018-07-05 01:00:00,6630.83,0.71758,0.98402,0.21153,0.78014,0.86731,0.715,0.83519
2018-07-05 02:00:00,6600.0,0.66764,0.97626,0.23849,0.73903,0.82888,0.66642,0.73331
2018-07-05 03:00:00,6627.0,0.67119,0.97804,0.2645,0.74763,0.84961,0.65668,0.78575
2018-07-05 04:00:00,6620.99,0.67458,0.97737,0.25483,0.74469,0.84694,0.65934,0.77138
2018-07-05 05:00:00,6603.5,0.68311,0.9774,0.23224,0.74431,0.85549,0.65213,0.76395
2018-07-05 06:00:00,6592.67,0.66954,0.97974,0.22999,0.75575,0.86037,0.66623,0.78129
2018-07-05 07:00:00,6609.97,0.71447,0.98664,0.23018,0.79773,0.8978,0.71043,0.82671
2018-07-05 08:00:00,6617.46,0.7359,0.99079,0.23931,0.8262,0.94137,0.71574,0.85449
2018-07-05 09:00:00,6631.91,0.72437,0.98619,0.23842,0.79552,0.89306,0.71306,0.76212
2018-07-05 10:00:00,6634.17,0.6883,0.98375,0.20208,0.78018,0.8827,0.68644,0.75176
2018-07-05 11:00:00,6615.11,0.70438,0.98484,0.20332,0.78777,0.89153,0.69744,0.74246
2018-07-05 12:00:00,6633.61,0.73089,0.98461,0.2621,0.78721,0.88296,0.70082,0.793
2018-07-05 13:00:00,6599.01,0.72028,0.98589,0.22416,0.79607,0.89191,0.71046,0.7847
2018-07-05 14:00:00,6584.42,0.7387,0.98607,0.2116,0.79924,0.88942,0.71446,0.83477
2018-07-05 15:00:00,6609.28,0.72967,0.98888,0.228,0.81902,0.91916,0.72066,0.83986
2018-07-05 16:00:00,6589.79,0.70849,0.98623,0.22569,0.80016,0.90122,0.69703,0.79605
2018-07-05 17:00:00,6566.46,0.74355,0.98947,0.21505,0.82181,0.92189,0.72469,0.81205
2018-07-05 18:00:00,6479.98,0.72227,0.98896,0.21587,0.81747,0.91914,0.72155,0.81983
2018-07-05 19:00:00,6505.0,0.72401,0.98741,0.19471,0.80599,0.90894,0.70535,0.82031
2018-07-05 20:00:00,6504.6,0.7399,0.9861,0.22394,0.79678,0.88756,0.71919,0.75038
2018-07-05 21:00:00,6488.31,0.71481,0.98125,0.19862,0.76677,0.85012,0.70183,0.79576
2018-07-05 22:00:00,6538.34,0.71119,0.981,0.18617,0.76589,0.85053,0.69415,0.74066
2018-07-05 23:00:00,6532.95,0.71016,0.98397,0.19291,0.78493,0.88522,0.68523,0.7736
2018-07-06 00:00:00,6533.46,0.67336,0.98097,0.2044,0.76849,0.86875,0.66639,0.68157
2018-07-06 01:00:00,6516.01,0.71718,0.98432,0.184,0.78566,0.87258,0.71237,0.73618
2018-07-06 02:00:00,6539.95,0.71445,0.9834,0.17537,0.77898,0.86493,0.70942,0.77087
2018-07-06 03:00:00,6525.17,0.69431,0.97967,0.18484,0.75723,0.84132,0.69072,0.69064
2018-07-06 04:00:00,6527.92,0.70737,0.98072,0.18202,0.76394,0.85384,0.69274,0.72983
2018-07-06 05:00:00,6504.24,0.72497,0.98507,0.21028,0.79015,0.89281,0.70205,0.76867
2018-07-06 06:00:00,6465.93,0.70626,0.98344,0.21645,0.77914,0.87752,0.69146,0.76686
2018-07-06 07:00:00,6479.16,0.71898,0.98829,0.23493,0.81032,0.91323,0.71441,0.80329
2018-07-06 08:00:00,6503.0,0.751,0.98808,0.22684,0.81015,0.91196,0.71867,0.83492
2018-07-06 09:00:00,6496.68,0.70617,0.98313,0.19675,0.77778,0.88325,0.69053,0.67192
2018-07-06 10:00:00,6523.01,0.69855,0.97682,0.20994,0.74454,0.83461,0.66636,0.82282
2018-07-06 11:00:00,6526.05,0.73312,0.9854,0.23215,0.79214,0.88557,0.7084,0.84555
2018-07-06 12:00:00,6580.65,0.71461,0.98547,0.25714,0.79197,0.88747,0.70698,0.80081
2018-07-06 13:00:00,6565.52,0.73378,0.98756,0.26198,0.80503,0.9033,0.72239,0.84913
2018-07-06 14:00:00,6554.14,0.76059,0.99024,0.2338,0.82471,0.92246,0.74478,0.79983
2018-07-06 15:00:00,6565.0,0.73959,0.98865,0.23509,0.81223,0.91311,0.72309,0.75955
2018-07-06 16:00:00,6559.1,0.73663,0.98842,0.2148,0.81117,0.90551,0.73196,0.76916
2018-07-06 17:00:00,6597.94,0.73557,0.98953,0.22087,0.81956,0.92026,0.72973,0.82159
2018-07-06 18:00:00,6566.0,0.71901,0.98565,0.24337,0.79394,0.88943,0.70729,0.74528
2018-07-06 19:00:00,6569.53,0.7076,0.98191,0.25422,0.7705,0.86972,0.67569,0.74847
2018-07-06 20:00:00,6570.76,0.7112,0.98233,0.24642,0.77192,0.86343,0.69494,0.74774
2018-07-06 21:00:00,6588.19,0.67211,0.97841,0.22244,0.75146,0.84501,0.66921,0.73123
2018-07-06 22:00:00,6573.08,0.69239,0.97855,0.23895,0.75232,0.83638,0.68278,0.75433
2018-07-06 23:00:00,6600.0,0.68784,0.97979,0.17918,0.75879,0.84457,0.68718,0.79387
2018-07-07 00:00:00,6589.99,0.71721,0.98512,0.25346,0.78744,0.8801,0.71196,0.78418
2018-07-07 01:00:00,6559.1,0.7155,0.98394,0.1738,0.77939,0.86894,0.71171,0.801
2018-07-07 02:00:00,6583.97,0.7234,0.98071,0.21118,0.76185,0.84576,0.69625,0.75624
2018-07-07 03:00:00,6599.32,0.65323,0.96818,0.21334,0.70633,0.79537,0.62622,0.70833
2018-07-07 04:00:00,6599.01,0.6713,0.97195,0.20078,0.72226,0.81344,0.64544,0.78251
2018-07-07 05:00:00,6593.99,0.68887,0.97974,0.18689,0.75859,0.86697,0.66763,0.7858
2018-07-07 06:00:00,6579.47,0.65664,0.97588,0.18061,0.73949,0.84068,0.6463,0.73135
2018-07-07 07:00:00,6590.16,0.69985,0.98245,0.20287,0.77281,0.87706,0.67335,0.77966
2018-07-07 08:00:00,6577.0,0.72011,0.98647,0.21234,0.79799,0.90109,0.70126,0.84911
2018-07-07 09:00:00,6575.01,0.69684,0.98441,0.25593,0.78443,0.89467,0.68159,0.68132
2018-07-07 10:00:00,6586.33,0.70582,0.98184,0.22568,0.76959,0.87171,0.67957,0.65987
2018-07-07 11:00:00,6581.26,0.68876,0.98326,0.23922,0.77695,0.88403,0.67571,0.66352
2018-07-07 12:00:00,6561.6,0.72222,0.98731,0.19328,0.80254,0.90081,0.72079,0.7672
2018-07-07 13:00:00,6525.19,0.75441,0.98938,0.18172,0.81885,0.91278,0.73529,0.82176
2018-07-07 14:00:00,6560.55,0.74698,0.98618,0.17223,0.79796,0.88442,0.7219,0.81623
2018-07-07 15:00:00,6555.74,0.74519,0.98695,0.17779,0.80171,0.89241,0.72479,0.8894
2018-07-07 16:00:00,6560.2,0.7101,0.9843,0.21953,0.78467,0.88104,0.69771,0.84175
2018-07-07 17:00:00,6549.44,0.70308,0.9844,0.21185,0.78559,0.88068,0.69848,0.8032
2018-07-07 18:00:00,6551.0,0.7184,0.98544,0.18512,0.79113,0.88382,0.71157,0.8273
2018-07-07 19:00:00,6540.01,0.68705,0.9768,0.20559,0.74336,0.83265,0.66606,0.72513
2018-07-07 20:00:00,6517.5,0.72908,0.9844,0.20205,0.78408,0.87623,0.70759,0.77974
2018-07-07 21:00:00,6528.1,0.70348,0.9814,0.18396,0.76603,0.85217,0.6984,0.80795
2018-07-07 22:00:00,6570.0,0.71157,0.98148,0.20541,0.76609,0.84717,0.70656,0.73598
2018-07-07 23:00:00,6753.28,0.71532,0.9849,0.19704,0.78684,0.87668,0.7146,0.73893
2018-07-08 00:00:00,6741.8,0.72222,0.98531,0.18891,0.78773,0.88458,0.70892,0.75623
2018-07-08 01:00:00,6737.74,0.72817,0.98516,0.22191,0.78559,0.88659,0.70211,0.75693
2018-07-08 02:00:00,6739.0,0.71516,0.98165,0.16344,0.76613,0.84676,0.70989,0.77159
2018-07-08 03:00:00,6722.89,0.69985,0.97902,0.15797,0.75303,0.84207,0.6822,0.81247
2018-07-08 04:00:00,6718.39,0.68152,0.98164,0.20443,0.76739,0.87685,0.67516,0.78772
2018-07-08 05:00:00,6726.02,0.71186,0.98223,0.22949,0.76954,0.87829,0.68214,0.83389
2018-07-08 06:00:00,6725.0,0.68,0.97937,0.21084,0.7551,0.85068,0.67409,0.75402
2018-07-08 07:00:00,6732.56,0.75387,0.9886,0.20603,0.81129,0.91085,0.72438,0.86491
2018-07-08 08:00:00,6725.1,0.76823,0.98879,0.2409,0.81295,0.91103,0.71731,0.88876
2018-07-08 09:00:00,6725.74,0.74392,0.98908,0.26258,0.81469,0.91998,0.72059,0.74187
2018-07-08 10:00:00,6720.85,0.75392,0.98908,0.20197,0.81464,0.92311,0.72864,0.72219
2018-07-08 11:00:00,6729.04,0.74231,0.9874,0.24516,0.80345,0.90605,0.70963,0.74384
2018-07-08 12:00:00,6728.86,0.70656,0.98315,0.23793,0.77781,0.876,0.68599,0.70853
2018-07-08 13:00:00,6734.51,0.69322,0.9818,0.19921,0.76962,0.86753,0.68084,0.76996
2018-07-08 14:00:00,6751.25,0.7189,0.98559,0.21479,0.79417,0.88258,0.71706,0.78433
2018-07-08 15:00:00,6741.99,0.7278,0.98835,0.20896,0.81328,0.90722,0.72717,0.83261
2018-07-08 16:00:00,6746.37,0.70718,0.98304,0.18754,0.77745,0.87292,0.69079,0.73365
2018-07-08 17:00:00,6750.8,0.74017,0.98853,0.21594,0.81166,0.90279,0.73861,0.8408
2018-07-08 18:00:00,6745.01,0.75518,0.99018,0.24205,0.8234,0.91561,0.75155,0.84076
2018-07-08 19:00:00,6755.79,0.72093,0.98492,0.21151,0.78621,0.88179,0.70728,0.8429
2018-07-08 20:00:00,6744.75,0.72917,0.98608,0.20864,0.79459,0.88143,0.72637,0.81509
2018-07-08 21:00:00,6748.09,0.71464,0.9854,0.22683,0.79087,0.88756,0.70523,0.69894
2018-07-08 22:00:00,6740.04,0.71346,0.98707,0.22651,0.80119,0.90296,0.70991,0.7597
2018-07-08 23:00:00,6701.97,0.71714,0.98029,0.24006,0.762,0.84724,0.68986,0.66298
2018-07-09 00:00:00,6709.97,0.69571,0.97762,0.21683,0.74692,0.82422,0.68672,0.73621
2018-07-09 01:00:00,6699.18,0.69695,0.9831,0.20748,0.77354,0.87148,0.69445,0.81539
2018-07-09 02:00:00,6696.5,0.69967,0.98172,0.16816,0.76645,0.85801,0.69562,0.7536
2018-07-09 03:00:00,6709.51,0.68185,0.98026,0.23295,0.75746,0.86139,0.66845,0.78039
2018-07-09 04:00:00,6700.26,0.68791,0.98109,0.22022,0.76391,0.87107,0.67401,0.73031
2018-07-09 05:00:00,6695.91,0.67477,0.98111,0.22548,0.76603,0.87678,0.67008,0.78474
2018-07-09 06:00:00,6705.5,0.70385,0.9836,0.21904,0.77922,0.87197,0.70234,0.71242
2018-07-09 07:00:00,6720.35,0.71419,0.98562,0.23037,0.7924,0.89219,0.70859,0.82017
2018-07-09 08:00:00,6711.35,0.75229,0.98984,0.26062,0.82129,0.93353,0.71876,0.74812
2018-07-09 09:00:00,6686.35,0.70591,0.98492,0.24755,0.78853,0.89559,0.69615,0.79593
2018-07-09 10:00:00,6692.64,0.69352,0.98103,0.21218,0.76727,0.86546,0.68343,0.78953
2018-07-09 11:00:00,6712.6,0.7027,0.98318,0.27285,0.77857,0.88066,0.69367,0.66237
2018-07-09 12:00:00,6707.92,0.73014,0.9858,0.20444,0.79255,0.89222,0.70195,0.72531
2018-07-09 13:00:00,6725.0,0.71949,0.98718,0.21569,0.802,0.90134,0.71457,0.71211
2018-07-09 14:00:00,6719.5,0.72701,0.98684,0.21283,0.80059,0.8975,0.71444,0.53073
2018-07-09 15:00:00,6716.43,0.702,0.98517,0.24693,0.79002,0.8889,0.70107,0.67196
2018-07-09 16:00:00,6708.56,0.72634,0.98858,0.23431,0.81242,0.91138,0.7244,0.68261
2018-07-09 17:00:00,6690.99,0.74243,0.98862,0.19681,0.81305,0.90324,0.73995,0.66685
2018-07-09 18:00:00,6701.08,0.73024,0.98752,0.24247,0.80426,0.89832,0.72667,0.73482
2018-07-09 19:00:00,6712.15,0.69927,0.98171,0.21022,0.76755,0.85824,0.69493,0.6148
2018-07-09 20:00:00,6700.0,0.7031,0.98154,0.23105,0.76698,0.85868,0.69233,0.59933
2018-07-09 21:00:00,6712.18,0.71235,0.98086,0.22641,0.76318,0.85213,0.69072,0.77691
2018-07-09 22:00:00,6700.0,0.72581,0.98215,0.23368,0.76874,0.85244,0.70699,0.7305
2018-07-09 23:00:00,6664.01,0.70423,0.98234,0.25273,0.77105,0.85876,0.70269,0.70371
2018-07-10 00:00:00,6666.0,0.71123,0.98337,0.24349,0.77787,0.86482,0.70785,0.78075
2018-07-10 01:00:00,6655.14,0.72086,0.98605,0.22732,0.79288,0.88772,0.71759,0.63542
2018-07-10 02:00:00,6631.26,0.72797,0.98121,0.22457,0.76409,0.84311,0.70701,0.71615
2018-07-10 03:00:00,6634.52,0.66603,0.97735,0.24808,0.74517,0.84495,0.65675,0.78074
2018-07-10 04:00:00,6641.39,0.67874,0.97447,0.2193,0.73185,0.8123,0.67423,0.74624
2018-07-10 05:00:00,6627.43,0.70598,0.97866,0.20773,0.75188,0.85053,0.67811,0.8001
2018-07-10 06:00:00,6601.71,0.71979,0.98442,0.2546,0.78384,0.87947,0.70252,0.80037
2018-07-10 07:00:00,6604.34,0.72315,0.98477,0.29,0.78696,0.88339,0.70189,0.78687
2018-07-10 08:00:00,6591.84,0.73721,0.98721,0.23126,0.80146,0.90197,0.71056,0.85659
2018-07-10 09:00:00,6444.16,0.72476,0.98628,0.2448,0.79548,0.89038,0.72047,0.76622
2018-07-10 10:00:00,6470.21,0.72745,0.98443,0.25233,0.78519,0.88218,0.69923,0.86918
2018-07-10 11:00:00,6361.31,0.74346,0.98642,0.31781,0.79852,0.88842,0.72252,0.87432
2018-07-10 12:00:00,6367.64,0.70766,0.98424,0.21596,0.78369,0.87978,0.70132,0.77874
2018-07-10 13:00:00,6385.25,0.69966,0.98426,0.22168,0.78358,0.88183,0.6971,0.7318
2018-07-10 14:00:00,6380.01,0.72705,0.98625,0.20985,0.79711,0.88626,0.72285,0.74511
2018-07-10 15:00:00,6381.0,0.72412,0.98663,0.22874,0.79985,0.89566,0.7162,0.74565
2018-07-10 16:00:00,6355.0,0.70406,0.98508,0.22999,0.78973,0.88663,0.70222,0.77634
2018-07-10 17:00:00,6368.73,0.70304,0.98438,0.24941,0.78525,0.88025,0.70062,0.82372
2018-07-10 18:00:00,6376.0,0.70682,0.98468,0.22665,0.78735,0.88102,0.70384,0.79635
2018-07-10 19:00:00,6375.0,0.72959,0.98631,0.25155,0.79669,0.88953,0.71861,0.809
2018-07-10 20:00:00,6386.84,0.74134,0.9857,0.23873,0.79084,0.87276,0.73416,0.78198
2018-07-10 21:00:00,6378.2,0.71952,0.98205,0.21254,0.76909,0.84456,0.71759,0.74628
2018-07-10 22:00:00,6369.2,0.72894,0.98458,0.19135,0.78499,0.86419,0.72865,0.7193
2018-07-10 23:00:00,6303.7,0.70267,0.97866,0.18657,0.75199,0.82918,0.69405,0.71149
2018-07-11 00:00:00,6382.57,0.72071,0.97989,0.19386,0.75848,0.83744,0.69787,0.74321
2018-07-11 01:00:00,6368.76,0.71721,0.98106,0.24792,0.76347,0.85036,0.6975,0.811
2018-07-11 02:00:00,6366.56,0.70301,0.97572,0.23876,0.7349,0.81665,0.67327,0.67686
2018-07-11 03:00:00,6344.51,0.71514,0.97848,0.23164,0.74858,0.8263,0.69409,0.82037
2018-07-11 04:00:00,6345.25,0.72527,0.98141,0.19454,0.7649,0.85121,0.70547,0.81324
2018-07-11 05:00:00,6337.47,0.68397,0.97941,0.18806,0.75508,0.85715,0.67733,0.76264
2018-07-11 06:00:00,6314.99,0.67021,0.98059,0.23255,0.76204,0.86984,0.66208,0.76719
2018-07-11 07:00:00,6342.37,0.71175,0.98599,0.26288,0.79442,0.903,0.69878,0.77975
2018-07-11 08:00:00,6371.47,0.72174,0.98624,0.24086,0.79664,0.90001,0.69693,0.87727
2018-07-11 09:00:00,6342.62,0.71932,0.98499,0.27312,0.78928,0.8916,0.69892,0.74841
2018-07-11 10:00:00,6350.54,0.69817,0.98216,0.23201,0.77244,0.86751,0.69656,0.71727
2018-07-11 11:00:00,6375.87,0.76075,0.9875,0.24258,0.80428,0.8987,0.72516,0.80373
2018-07-11 12:00:00,6370.25,0.73163,0.98575,0.21797,0.79228,0.88523,0.7162,0.62972
2018-07-11 13:00:00,6373.57,0.74229,0.98963,0.25889,0.8193,0.91647,0.73914,0.66407
2018-07-11 14:00:00,6368.6,0.71212,0.98702,0.26047,0.80042,0.9019,0.71156,0.6656
2018-07-11 15:00:00,6365.94,0.72688,0.98756,0.21701,0.80483,0.9045,0.71698,0.84564
2018-07-11 16:00:00,6348.15,0.70456,0.9836,0.22593,0.78061,0.87239,0.70107,0.78549
2018-07-11 17:00:00,6354.18,0.71883,0.9847,0.19931,0.78697,0.87912,0.70642,0.7987
2018-07-11 18:00:00,6344.14,0.70946,0.98432,0.20098,0.78444,0.87495,0.70829,0.80906
2018-07-11 19:00:00,6345.65,0.68294,0.9775,0.21798,0.74684,0.8392,0.66623,0.69284
2018-07-11 20:00:00,6353.79,0.70025,0.98038,0.19573,0.76066,0.85401,0.68107,0.7269
2018-07-11 21:00:00,6370.08,0.68669,0.98001,0.22479,0.75873,0.85272,0.68076,0.72321
2018-07-11 22:00:00,6367.99,0.69264,0.98363,0.25723,0.77913,0.88123,0.69037,0.6971
2018-07-11 23:00:00,6390.04,0.73202,0.98568,0.21573,0.79249,0.88266,0.71701,0.78694
