date_time,close,MCS,Jaccard,VertexRanking,VertexEdgeOverlap,BagOfCliques,BagOfNodes,WeisfeleirLehmanKernel
2018-07-01 07:45:00,6368.5,0.84669,0.99788,0.35012,0.89974,0.9566,0.82893,0.93111
2018-07-01 08:00:00,6362.13,0.81533,0.99533,0.3025,0.86424,0.92847,0.77568,0.78471
2018-07-01 08:15:00,6369.44,0.7963,0.99677,0.23793,0.87461,0.95279,0.75999,0.78986
2018-07-01 08:30:00,6375.63,0.76296,0.99456,0.33926,0.84829,0.92803,0.74832,0.85427
2018-07-01 08:45:00,6380.09,0.6952,0.99521,0.48884,0.83774,0.94977,0.69359,0.89501
2018-07-01 09:00:00,6381.4,0.75316,0.99572,0.4048,0.85874,0.94343,0.74234,0.88267
2018-07-01 09:15:00,6375.07,0.80977,0.99704,0.31571,0.87995,0.95183,0.78167,0.94089
2018-07-01 09:30:00,6370.09,0.79058,0.99565,0.25637,0.86714,0.93362,0.77422,0.92105
2018-07-01 09:45:00,6349.69,0.75051,0.99396,0.46441,0.84851,0.92313,0.74502,0.85569
2018-07-01 10:00:00,6363.1,0.79087,0.99775,0.31596,0.88567,0.96423,0.77924,0.93474
2018-07-01 10:15:00,6361.38,0.78522,0.99785,0.26502,0.8851,0.96653,0.77408,0.88352
2018-07-01 10:30:00,6358.54,0.79553,0.99658,0.31767,0.87525,0.94597,0.77739,0.82343
2018-07-01 10:45:00,6358.54,0.7556,0.99272,0.30399,0.83796,0.90053,0.7551,0.79632
2018-07-01 11:00:00,6363.62,0.79959,0.99576,0.30684,0.86712,0.93214,0.78167,0.94301
2018-07-01 11:15:00,6363.65,0.83452,0.99585,0.29448,0.87119,0.92706,0.78415,0.92579
2018-07-01 11:30:00,6363.64,0.78459,0.99652,0.37356,0.86653,0.95224,0.74621,0.93911
2018-07-01 11:45:00,6363.65,0.73861,0.99228,0.35549,0.8314,0.90244,0.73599,0.86652
2018-07-01 12:00:00,6367.14,0.82118,0.99817,0.32943,0.89638,0.96613,0.8071,0.93956
2018-07-01 12:15:00,6365.62,0.82263,0.99701,0.37834,0.88592,0.94353,0.811,0.90054
2018-07-01 12:30:00,6359.65,0.81346,0.99585,0.38596,0.87179,0.93069,0.79297,0.91499
2018-07-01 12:45:00,6349.99,0.79902,0.99639,0.43018,0.87343,0.94302,0.78423,0.91975
2018-07-01 13:00:00,6356.99,0.82516,0.99725,0.32455,0.88897,0.94559,0.81978,0.90696
2018-07-01 13:15:00,6350.86,0.86984,0.9988,0.35053,0.91675,0.97133,0.8467,0.94141
2018-07-01 13:30:00,6339.36,0.83855,0.99785,0.4492,0.89854,0.95664,0.82044,0.85313
2018-07-01 13:45:00,6334.98,0.82972,0.99659,0.33244,0.88218,0.93743,0.81021,0.90575
2018-07-01 14:00:00,6334.98,0.79423,0.99756,0.29467,0.88552,0.95868,0.79243,0.90331
2018-07-01 14:15:00,6328.67,0.84946,0.99684,0.29926,0.88615,0.93765,0.80734,0.96018
2018-07-01 14:30:00,6304.55,0.82079,0.99773,0.29117,0.88744,0.9616,0.78226,0.94606
2018-07-01 14:45:00,6291.3,0.76795,0.9929,0.2909,0.8397,0.90131,0.76149,0.8922
2018-07-01 15:00:00,6293.95,0.80465,0.9971,0.33294,0.88399,0.9497,0.79729,0.91969
2018-07-01 15:15:00,6299.82,0.81707,0.99639,0.27867,0.8767,0.93807,0.79375,0.82466
2018-07-01 15:30:00,6288.1,0.84756,0.99718,0.424,0.88907,0.9447,0.80857,0.9335
2018-07-01 15:45:00,6315.11,0.81832,0.99688,0.25986,0.88047,0.94615,0.7927,0.91981
2018-07-01 16:00:00,6321.0,0.84934,0.99733,0.35717,0.89026,0.9475,0.81007,0.91981
2018-07-01 16:15:00,6306.01,0.8678,0.9975,0.36608,0.89684,0.94462,0.82296,0.95011
2018-07-01 16:30:00,6303.01,0.79058,0.99523,0.33379,0.86175,0.93151,0.76827,0.86776
2018-07-01 16:45:00,6315.01,0.79006,0.99526,0.32656,0.86593,0.92758,0.78015,0.76285
2018-07-01 17:00:00,6317.23,0.77895,0.99527,0.38131,0.85879,0.93209,0.76103,0.82967
2018-07-01 17:15:00,6319.01,0.76546,0.99211,0.34704,0.83382,0.895,0.74664,0.49673
2018-07-01 17:30:00,6325.51,0.84021,0.99705,0.29252,0.88952,0.94494,0.80719,0.66763
2018-07-01 17:45:00,6326.01,0.8266,0.99646,0.34135,0.88384,0.93246,0.81695,0.9092
2018-07-01 18:00:00,6326.01,0.79125,0.99397,0.38603,0.85382,0.90395,0.78384,0.85138
2018-07-01 18:15:00,6325.15,0.82516,0.99746,0.32764,0.89138,0.95061,0.81624,0.90047
2018-07-01 18:30:00,6319.01,0.78425,0.99668,0.40305,0.87624,0.9469,0.78024,0.88597
2018-07-01 18:45:00,6319.01,0.8063,0.99466,0.40546,0.86067,0.91272,0.78897,0.86156
2018-07-01 19:00:00,6296.69,0.78879,0.9947,0.36147,0.85965,0.91535,0.78535,0.86194
2018-07-01 19:15:00,6292.01,0.80207,0.99663,0.44098,0.87575,0.94709,0.77372,0.8967
2018-07-01 19:30:00,6311.51,0.81388,0.99648,0.32052,0.8743,0.94266,0.78101,0.90568
2018-07-01 19:45:00,6315.7,0.81453,0.99671,0.36044,0.88121,0.93925,0.80819,0.87796
2018-07-01 20:00:00,6306.01,0.83365,0.99835,0.35006,0.89718,0.96905,0.80223,0.93331
2018-07-01 20:15:00,6346.98,0.83987,0.99731,0.30277,0.88623,0.9502,0.7899,0.92132
2018-07-01 20:30:00,6350.44,0.80691,0.99397,0.36153,0.84915,0.91141,0.75541,0.84898
2018-07-01 20:45:00,6347.77,0.79195,0.99575,0.31573,0.86632,0.93314,0.77923,0.8981
2018-07-01 21:00:00,6344.89,0.75391,0.99456,0.33832,0.85178,0.92629,0.75083,0.91068
2018-07-01 21:15:00,6343.03,0.81551,0.99436,0.39316,0.85288,0.91638,0.75835,0.85018
2018-07-01 21:30:00,6360.03,0.8369,0.9974,0.33806,0.88627,0.95506,0.78758,0.91237
2018-07-01 21:45:00,6360.0,0.77265,0.99408,0.50509,0.84577,0.92372,0.73815,0.8801
2018-07-01 22:00:00,6379.36,0.8,0.9965,0.35361,0.87241,0.94512,0.77421,0.90866
2018-07-01 22:15:00,6367.85,0.84142,0.99572,0.33208,0.87168,0.92301,0.79554,0.81541
2018-07-01 22:30:00,6355.91,0.85845,0.99789,0.46639,0.90055,0.9547,0.82373,0.85196
2018-07-01 22:45:00,6360.04,0.80717,0.99692,0.27621,0.87894,0.94851,0.78955,0.89831
2018-07-01 23:00:00,6370.0,0.81399,0.99372,0.19779,0.8477,0.90131,0.77458,0.88792
2018-07-01 23:15:00,6375.02,0.85106,0.99759,0.20792,0.89439,0.94955,0.82293,0.93427
2018-07-01 23:30:00,6371.71,0.81915,0.99816,0.42022,0.8936,0.96735,0.79753,0.90809
2018-07-01 23:45:00,6349.5,0.82653,0.99739,0.31935,0.89229,0.94865,0.81898,0.84239
2018-07-02 00:00:00,6349.69,0.82245,0.99733,0.30633,0.88725,0.94886,0.81306,0.9097
2018-07-02 00:15:00,6331.35,0.83037,0.99668,0.36296,0.87861,0.93918,0.79926,0.89692
2018-07-02 00:30:00,6329.96,0.79806,0.99606,0.32216,0.86756,0.93883,0.77372,0.88819
2018-07-02 00:45:00,6338.5,0.74573,0.99011,0.32254,0.81583,0.87823,0.73711,0.73878
2018-07-02 01:00:00,6336.15,0.73435,0.98921,0.2961,0.80461,0.87922,0.70794,0.72427
2018-07-02 01:15:00,6339.14,0.77339,0.98856,0.34502,0.80347,0.86154,0.71617,0.77419
2018-07-02 01:30:00,6330.01,0.75146,0.98986,0.30285,0.81607,0.86922,0.74794,0.69174
2018-07-02 01:45:00,6329.34,0.81053,0.99252,0.31295,0.83888,0.88477,0.77721,0.79623
2018-07-02 02:00:00,6332.0,0.79213,0.99343,0.28514,0.84622,0.89789,0.78098,0.67966
2018-07-02 02:15:00,6330.4,0.77154,0.99695,0.36473,0.87184,0.95421,0.76915,0.79164
2018-07-02 02:30:00,6332.0,0.79541,0.99673,0.40595,0.87658,0.94572,0.79522,0.90656
2018-07-02 02:45:00,6326.05,0.81992,0.99699,0.24734,0.88327,0.94474,0.80754,0.90453
2018-07-02 03:00:00,6323.09,0.82932,0.99418,0.3064,0.8549,0.89697,0.79823,0.78174
2018-07-02 03:15:00,6329.0,0.8,0.9911,0.26535,0.82339,0.91085,0.73364,0.81224
2018-07-02 03:30:00,6329.48,0.75345,0.9885,0.39041,0.80548,0.89109,0.72611,0.75371
2018-07-02 03:45:00,6329.8,0.7617,0.99203,0.31482,0.83019,0.89589,0.74822,0.71728
2018-07-02 04:00:00,6324.34,0.78851,0.99732,0.32512,0.88157,0.95633,0.78502,0.93232
2018-07-02 04:15:00,6311.14,0.82692,0.99604,0.33312,0.87304,0.93437,0.78424,0.92807
2018-07-02 04:30:00,6301.14,0.80769,0.99349,0.27762,0.84579,0.907,0.75216,0.81137
2018-07-02 04:45:00,6304.55,0.75214,0.99304,0.38632,0.83675,0.91408,0.73421,0.811
2018-07-02 05:00:00,6294.33,0.7906,0.99798,0.45329,0.88247,0.96846,0.77293,0.95763
2018-07-02 05:15:00,6299.99,0.85267,0.99761,0.41892,0.89599,0.94874,0.82791,0.93993
2018-07-02 05:30:00,6296.59,0.76243,0.99203,0.47078,0.83071,0.8951,0.75365,0.81881
2018-07-02 05:45:00,6292.52,0.80581,0.99545,0.43506,0.86667,0.92348,0.79716,0.8325
2018-07-02 06:00:00,6282.91,0.80036,0.99514,0.39335,0.86362,0.92004,0.79022,0.91708
2018-07-02 06:15:00,6292.94,0.7839,0.99423,0.42773,0.84874,0.9218,0.74259,0.89925
2018-07-02 06:30:00,6305.28,0.76554,0.99302,0.34716,0.8341,0.91447,0.71759,0.83242
2018-07-02 06:45:00,6304.29,0.76971,0.99362,0.23372,0.84304,0.91681,0.73483,0.7904
2018-07-02 07:00:00,6309.4,0.77125,0.99417,0.32712,0.85162,0.91826,0.75608,0.63938
2018-07-02 07:15:00,6312.81,0.80741,0.9966,0.32859,0.87454,0.94886,0.77021,0.84749
2018-07-02 07:30:00,6317.68,0.8358,0.99545,0.28379,0.86895,0.9255,0.78044,0.90464
2018-07-02 07:45:00,6330.4,0.79329,0.99385,0.27634,0.85068,0.91288,0.76894,0.91645
2018-07-02 08:00:00,6344.97,0.75327,0.99217,0.32118,0.83212,0.90211,0.74344,0.85849
2018-07-02 08:15:00,6331.61,0.77368,0.99475,0.35814,0.85378,0.92843,0.7478,0.84455
2018-07-02 08:30:00,6330.92,0.76974,0.99408,0.34425,0.85093,0.91966,0.75291,0.89525
2018-07-02 08:45:00,6329.99,0.78333,0.99569,0.35198,0.86468,0.93813,0.76091,0.91832
2018-07-02 09:00:00,6320.09,0.78967,0.99377,0.28898,0.84712,0.91177,0.76275,0.8688
2018-07-02 09:15:00,6314.09,0.84322,0.99619,0.28707,0.87658,0.92862,0.79788,0.94365
2018-07-02 09:30:00,6311.3,0.75282,0.99326,0.33106,0.84018,0.9138,0.74282,0.82804
2018-07-02 09:45:00,6318.19,0.77829,0.99577,0.30016,0.86599,0.93845,0.77099,0.88915
2018-07-02 10:00:00,6326.81,0.79772,0.99651,0.31489,0.87606,0.94245,0.7876,0.87277
2018-07-02 10:15:00,6327.54,0.84017,0.99672,0.28545,0.88628,0.93433,0.81977,0.82543
2018-07-02 10:30:00,6335.1,0.74116,0.99281,0.32827,0.83499,0.91376,0.73149,0.84934
2018-07-02 10:45:00,6323.59,0.73768,0.99338,0.46395,0.8378,0.91769,0.73117,0.83982
2018-07-02 11:00:00,6346.05,0.81449,0.99737,0.26948,0.88411,0.95543,0.78913,0.9295
2018-07-02 11:15:00,6334.01,0.83235,0.99637,0.27721,0.87587,0.93666,0.78886,0.93942
2018-07-02 11:30:00,6336.94,0.78867,0.99601,0.35345,0.86993,0.93769,0.78131,0.90687
2018-07-02 11:45:00,6336.68,0.79014,0.99586,0.40313,0.87017,0.93436,0.78477,0.8823
2018-07-02 12:00:00,6324.57,0.77988,0.99398,0.28855,0.85067,0.91415,0.76667,0.89902
2018-07-02 12:15:00,6333.16,0.80294,0.99616,0.27085,0.87559,0.935,0.79856,0.87706
2018-07-02 12:30:00,6331.38,0.81653,0.99729,0.33041,0.88628,0.95254,0.80341,0.90225
2018-07-02 12:45:00,6333.4,0.79487,0.9956,0.24977,0.86648,0.92867,0.78831,0.8497
2018-07-02 13:00:00,6356.87,0.81197,0.99782,0.29594,0.89474,0.95972,0.80794,0.89686
2018-07-02 13:15:00,6597.43,0.84653,0.99766,0.36358,0.89993,0.95096,0.82593,0.87476
2018-07-02 13:30:00,6588.2,0.80099,0.99465,0.24757,0.86019,0.91683,0.77913,0.85871
2018-07-02 13:45:00,6595.84,0.79717,0.99439,0.33227,0.85647,0.91688,0.77703,0.89267
2018-07-02 14:00:00,6602.48,0.77699,0.99458,0.36966,0.85635,0.92134,0.7656,0.906
2018-07-02 14:15:00,6595.52,0.80903,0.99679,0.34852,0.8855,0.94325,0.80101,0.93437
2018-07-02 14:30:00,6617.5,0.80082,0.99514,0.32939,0.86612,0.92226,0.78666,0.84636
2018-07-02 14:45:00,6609.94,0.77385,0.9939,0.31531,0.85091,0.91069,0.77045,0.8568
2018-07-02 15:00:00,6630.0,0.82282,0.9979,0.31105,0.8984,0.95933,0.81904,0.90084
2018-07-02 15:15:00,6622.49,0.8365,0.99742,0.35891,0.8919,0.95246,0.80645,0.86166
2018-07-02 15:30:00,6620.26,0.79946,0.99483,0.27827,0.8597,0.92379,0.76439,0.87462
2018-07-02 15:45:00,6610.99,0.77182,0.9942,0.30064,0.8522,0.91701,0.76498,0.80312
2018-07-02 16:00:00,6615.71,0.7775,0.99335,0.28442,0.84714,0.90269,0.76984,0.8559
2018-07-02 16:15:00,6600.0,0.81159,0.99625,0.33791,0.87755,0.94093,0.79412,0.88531
2018-07-02 16:30:00,6600.0,0.79607,0.99502,0.3293,0.86058,0.92789,0.77892,0.85663
2018-07-02 16:45:00,6605.01,0.78832,0.99494,0.25021,0.86155,0.92034,0.78339,0.81994
2018-07-02 17:00:00,6610.0,0.76178,0.9917,0.24537,0.82975,0.89267,0.7433,0.70274
2018-07-02 17:15:00,6618.01,0.84323,0.99726,0.28957,0.89292,0.94443,0.81981,0.8953
2018-07-02 17:30:00,6611.94,0.79507,0.99537,0.28975,0.86657,0.9299,0.77917,0.9102
2018-07-02 17:45:00,6610.01,0.76325,0.99497,0.29316,0.85736,0.93209,0.75124,0.87741
2018-07-02 18:00:00,6611.12,0.80212,0.99331,0.31366,0.84791,0.89846,0.77244,0.8992
2018-07-02 18:15:00,6616.63,0.82102,0.99696,0.40857,0.88452,0.94742,0.79212,0.92909
2018-07-02 18:30:00,6622.3,0.81871,0.99533,0.29631,0.86836,0.92287,0.78643,0.90391
2018-07-02 18:45:00,6628.99,0.75984,0.99174,0.29995,0.83035,0.89759,0.73461,0.75836
2018-07-02 19:00:00,6635.37,0.80184,0.99517,0.28643,0.86358,0.92562,0.77631,0.86119
2018-07-02 19:15:00,6624.39,0.81316,0.99626,0.29799,0.87373,0.93973,0.77711,0.92193
2018-07-02 19:30:00,6628.89,0.79906,0.99435,0.22172,0.8564,0.91616,0.77183,0.88187
2018-07-02 19:45:00,6621.81,0.75472,0.99071,0.36207,0.82252,0.88346,0.73993,0.73917
2018-07-02 20:00:00,6619.44,0.77898,0.99031,0.28592,0.81916,0.87478,0.74163,0.80396
2018-07-02 20:15:00,6619.48,0.8122,0.99411,0.21193,0.85246,0.90999,0.76921,0.84795
2018-07-02 20:30:00,6618.01,0.78902,0.99189,0.3496,0.83164,0.88956,0.74717,0.88024
2018-07-02 20:45:00,6619.0,0.781,0.99331,0.31333,0.8456,0.90105,0.77161,0.86752
2018-07-02 21:00:00,6624.99,0.80998,0.99737,0.40325,0.88675,0.95413,0.79717,0.90355
2018-07-02 21:15:00,6630.99,0.79727,0.99089,0.25736,0.82547,0.87543,0.74268,0.84586
2018-07-02 21:30:00,6645.12,0.85763,0.9978,0.36754,0.90178,0.95582,0.81979,0.95378
2018-07-02 21:45:00,6647.01,0.77034,0.9947,0.34452,0.85943,0.92293,0.7693,0.8736
2018-07-02 22:00:00,6623.64,0.80108,0.99401,0.30565,0.8524,0.90991,0.77038,0.91324
2018-07-02 22:15:00,6622.75,0.82759,0.99588,0.38551,0.87224,0.92885,0.78622,0.93258
2018-07-02 22:30:00,6625.5,0.80564,0.99287,0.38834,0.84386,0.89301,0.76806,0.72545
2018-07-02 22:45:00,6626.22,0.82581,0.99361,0.3587,0.85206,0.89248,0.79508,0.84838
2018-07-02 23:00:00,6626.22,0.77742,0.99315,0.35037,0.84065,0.90577,0.75649,0.83076
2018-07-02 23:15:00,6615.01,0.79909,0.99624,0.33347,0.86932,0.94149,0.77288,0.88532
2018-07-02 23:30:00,6603.99,0.81269,0.99404,0.26564,0.85382,0.90231,0.78926,0.89206
2018-07-02 23:45:00,6611.79,0.81732,0.99535,0.34689,0.86584,0.91901,0.79871,0.9002
2018-07-03 00:00:00,6607.34,0.7811,0.99413,0.32978,0.84746,0.91901,0.75331,0.88296
2018-07-03 00:15:00,6608.66,0.80089,0.99712,0.41391,0.87692,0.95589,0.769,0.84893
2018-07-03 00:30:00,6612.5,0.82467,0.99553,0.36572,0.86651,0.92692,0.78241,0.89007
2018-07-03 00:45:00,6611.82,0.76407,0.99423,0.36875,0.84662,0.92124,0.75741,0.81151
2018-07-03 01:00:00,6612.01,0.84468,0.9977,0.39968,0.89397,0.95198,0.82702,0.92488
2018-07-03 01:15:00,6607.66,0.80409,0.9942,0.32219,0.85249,0.90576,0.78596,0.90206
2018-07-03 01:30:00,6613.07,0.83772,0.996,0.35418,0.87181,0.92909,0.7929,0.9201
2018-07-03 01:45:00,6615.75,0.81004,0.99555,0.3451,0.86255,0.92977,0.78104,0.92231
2018-07-03 02:00:00,6619.29,0.8405,0.99723,0.40931,0.88577,0.94742,0.80621,0.93535
2018-07-03 02:15:00,6626.54,0.81213,0.99354,0.26829,0.84754,0.89684,0.78157,0.86
2018-07-03 02:30:00,6621.95,0.83953,0.9962,0.31703,0.87834,0.9257,0.81679,0.79
2018-07-03 02:45:00,6625.0,0.77598,0.99321,0.41155,0.8423,0.90217,0.76456,0.85601
2018-07-03 03:00:00,6621.66,0.75982,0.99458,0.43309,0.84939,0.92765,0.75042,0.88172
2018-07-03 03:15:00,6621.67,0.84528,0.99565,0.38184,0.87274,0.917,0.80854,0.87297
2018-07-03 03:30:00,6650.0,0.8013,0.99278,0.29964,0.84145,0.89395,0.7679,0.8141
2018-07-03 03:45:00,6634.19,0.7875,0.99482,0.4224,0.85921,0.92069,0.78053,0.89461
2018-07-03 04:00:00,6634.02,0.77697,0.99327,0.28025,0.84324,0.90587,0.76191,0.78534
2018-07-03 04:15:00,6645.78,0.83233,0.99695,0.35414,0.8843,0.94542,0.79358,0.8033
2018-07-03 04:30:00,6648.01,0.7684,0.99231,0.36225,0.83324,0.90234,0.73516,0.65032
2018-07-03 04:45:00,6647.01,0.76025,0.99032,0.39066,0.81757,0.88078,0.73654,0.65498
2018-07-03 05:00:00,6646.01,0.76381,0.99276,0.36702,0.83418,0.9084,0.73435,0.91252
2018-07-03 05:15:00,6646.01,0.79874,0.9905,0.24117,0.82334,0.86838,0.75085,0.89418
2018-07-03 05:30:00,6635.2,0.78931,0.99195,0.31115,0.83166,0.89063,0.74669,0.74421
2018-07-03 05:45:00,6630.68,0.8172,0.99466,0.41082,0.85937,0.9107,0.79415,0.82145
2018-07-03 06:00:00,6618.03,0.78495,0.99527,0.38183,0.85448,0.93295,0.75416,0.94235
2018-07-03 06:15:00,6625.94,0.81833,0.99476,0.31204,0.85823,0.91401,0.78073,0.92339
2018-07-03 06:30:00,6630.01,0.80511,0.99757,0.44977,0.89066,0.95599,0.80449,0.92041
2018-07-03 06:45:00,6640.25,0.82268,0.9976,0.40382,0.89071,0.95823,0.80039,0.93297
2018-07-03 07:00:00,6646.75,0.7996,0.99497,0.3202,0.86291,0.9157,0.79277,0.90651
2018-07-03 07:15:00,6645.0,0.86667,0.9982,0.36731,0.90388,0.96219,0.81236,0.95764
2018-07-03 07:30:00,6641.35,0.80765,0.99522,0.25658,0.86501,0.92574,0.77945,0.86937
2018-07-03 07:45:00,6643.25,0.7975,0.99546,0.34293,0.86836,0.92777,0.7939,0.89713
2018-07-03 08:00:00,6643.28,0.79473,0.9953,0.36005,0.8622,0.92857,0.77517,0.8346
2018-07-03 08:15:00,6630.0,0.81669,0.99776,0.34392,0.89045,0.96048,0.79783,0.79447
2018-07-03 08:30:00,6627.51,0.80985,0.99567,0.31304,0.86924,0.92701,0.79566,0.87346
2018-07-03 08:45:00,6632.19,0.82003,0.99693,0.30969,0.88389,0.94499,0.80554,0.88903
2018-07-03 09:00:00,6640.29,0.82273,0.99774,0.31423,0.89381,0.95765,0.80937,0.88192
2018-07-03 09:15:00,6638.0,0.84032,0.99704,0.29601,0.8888,0.94245,0.81229,0.93132
2018-07-03 09:30:00,6617.33,0.80974,0.99595,0.26065,0.87275,0.93408,0.78367,0.91051
2018-07-03 09:45:00,6622.0,0.79373,0.99437,0.35883,0.85915,0.91243,0.78156,0.85873
2018-07-03 10:00:00,6566.75,0.78068,0.99449,0.3271,0.85433,0.92008,0.76099,0.84708
2018-07-03 10:15:00,6580.62,0.83787,0.99735,0.35084,0.89053,0.94964,0.80261,0.84115
2018-07-03 10:30:00,6569.09,0.77092,0.99119,0.23257,0.82888,0.88438,0.74863,0.80741
2018-07-03 10:45:00,6574.77,0.77078,0.99522,0.30281,0.86185,0.92977,0.76724,0.83582
2018-07-03 11:00:00,6557.85,0.78961,0.99615,0.35234,0.86642,0.94246,0.76459,0.89099
2018-07-03 11:15:00,6576.43,0.83952,0.99723,0.33933,0.88561,0.94929,0.78753,0.89783
2018-07-03 11:30:00,6585.96,0.81447,0.99613,0.29991,0.87327,0.9372,0.78161,0.89023
2018-07-03 11:45:00,6584.0,0.79434,0.9954,0.30033,0.8667,0.9257,0.78899,0.88939
2018-07-03 12:00:00,6575.75,0.83356,0.99809,0.39013,0.89798,0.96313,0.81048,0.92861
2018-07-03 12:15:00,6567.57,0.82759,0.99649,0.44156,0.87446,0.94128,0.76993,0.91973
2018-07-03 12:30:00,6578.85,0.78719,0.99331,0.34871,0.84386,0.9113,0.74356,0.91142
2018-07-03 12:45:00,6585.14,0.77539,0.99306,0.33301,0.84367,0.90264,0.7619,0.88907
2018-07-03 13:00:00,6578.88,0.7837,0.99297,0.25072,0.84491,0.89152,0.78093,0.86958
2018-07-03 13:15:00,6579.74,0.83192,0.99598,0.32143,0.87975,0.92447,0.80864,0.90339
2018-07-03 13:30:00,6560.0,0.77993,0.99492,0.34396,0.86478,0.92797,0.76114,0.8694
2018-07-03 13:45:00,6570.08,0.76779,0.99393,0.37752,0.85269,0.92168,0.74344,0.84804
2018-07-03 14:00:00,6571.05,0.8098,0.99562,0.32016,0.87058,0.93147,0.77638,0.91195
2018-07-03 14:15:00,6561.16,0.80861,0.99461,0.24795,0.86138,0.91634,0.77159,0.90433
2018-07-03 14:30:00,6567.03,0.812,0.9952,0.21513,0.86822,0.92219,0.78206,0.92054
2018-07-03 14:45:00,6580.7,0.76883,0.99415,0.2211,0.85324,0.92145,0.74974,0.90053
2018-07-03 15:00:00,6579.91,0.77013,0.99299,0.32702,0.8443,0.90521,0.75038,0.88412
2018-07-03 15:15:00,6579.23,0.76548,0.99258,0.28505,0.83889,0.90559,0.73401,0.79995
2018-07-03 15:30:00,6584.99,0.78571,0.99486,0.29618,0.86306,0.92442,0.76887,0.83251
2018-07-03 15:45:00,6588.57,0.76044,0.99536,0.39978,0.86045,0.93971,0.74564,0.87876
2018-07-03 16:00:00,6588.58,0.74939,0.99394,0.35315,0.84994,0.9207,0.74496,0.86699
2018-07-03 16:15:00,6589.99,0.77247,0.99528,0.34706,0.86361,0.93426,0.75938,0.89362
2018-07-03 16:30:00,6591.62,0.79863,0.99623,0.32314,0.87506,0.94023,0.77919,0.89663
2018-07-03 16:45:00,6586.95,0.77702,0.9956,0.2841,0.86724,0.93464,0.76898,0.90829
2018-07-03 17:00:00,6574.99,0.76946,0.99616,0.35161,0.87037,0.94478,0.76106,0.89549
2018-07-03 17:15:00,6577.02,0.84439,0.99813,0.26586,0.90497,0.96228,0.8173,0.94682
2018-07-03 17:30:00,6577.01,0.80778,0.99434,0.23858,0.8567,0.91423,0.76781,0.91646
